UID,Account Type,Order ID,Order Time(UTC+05:30),Symbol,Side,Order Type,Order Price,Order Amount,Avg Filled Price,Filled Amount,Filled Volume,Filled Volume (USDT),Filled Time(UTC+05:30),Fee,Fee Currency,Status
****4746,mainAccount,61fea5923526430001244ccd,2022-02-05 21:58:02,TRX-USDT,SELL,LIMIT,0.065544,1553.4348,0.065544,1553.4348,101.8183305312,101.8183305312,2022-02-05 21:58:03,0.1018183305312,USDT,deal
****4746,mainAccount,6203aa8eb6f11000016fa771,2022-02-09 17:20:38,CWEB-USDT,BUY,MARKET,0,0,0.03528,141.723356,4.99999999968,4.99999999968,2022-02-09 17:20:38,0.00999999999936,USDT,part_deal
****4746,mainAccount,6203ab94fd31e50001477616,2022-02-09 17:25:00,BLOK-USDT,BUY,MARKET,0,0,0.024598,203.26855841,4.99999999976918,4.99999999976918,2022-02-09 17:25:00,0.00999999999953836,USDT,part_deal
****4746,mainAccount,6203ac1ffd31e5000149809d,2022-02-09 17:27:19,CHMB-USDT,BUY,LIMIT,0.05254,100,0.05254,100,5.254,5.254,2022-02-09 17:27:20,0.015762,USDT,deal
****4746,mainAccount,6203ae8c7ee3b40001779dd1,2022-02-09 17:37:40,XLM-USDT,BUY,LIMIT,0.237989,22,0.237989,22,5.235758,5.235758,2022-02-09 17:38:14,0.005235758,USDT,deal
****4746,mainAccount,620518d8b6f1100001c211b2,2022-02-10 19:23:28,CHMB-USDT,SELL,LIMIT,0.05381,100,0.05381,100,5.381,5.381,2022-02-10 19:23:28,0.016143,USDT,deal
****4746,mainAccount,62052af9b6f1100001341ff2,2022-02-10 20:40:49,CWEB-USDT,SELL,LIMIT,0.0425,141.7233,0.0425,141.7233,6.02324025,6.02324025,2022-03-25 11:51:48,0.0120464805,USDT,deal
****4746,mainAccount,6205f572a4d3ac00014dac50,2022-02-11 11:04:42,DOT-USDT,BUY,LIMIT,20.3342,0.33,20.3342,0.33,6.710286,6.710286,2022-02-11 11:04:47,0.006710286,USDT,deal
****4746,mainAccount,6205f5d6cb789f00011e7df3,2022-02-11 11:06:22,SOL-USDT,BUY,LIMIT,104.388,0.065,104.382,0.065,6.78483,6.78483,2022-02-11 11:06:22,0.00678483,USDT,deal
****4746,mainAccount,6205f625fec9a60001bc8a6c,2022-02-11 11:07:41,SXP-USDT,BUY,LIMIT,1.4515,5.34,1.4515,5.34,7.75101,7.75101,2022-02-11 11:08:15,0.00775101,USDT,deal
****4746,mainAccount,6206ce29cb789f0001b340a1,2022-02-12 02:29:21,DOT-USDT,BUY,LIMIT,19.0814,0.02,19.0624,0.02,0.381248,0.381248,2022-02-12 02:29:21,0.000381248,USDT,deal
****4746,mainAccount,6206ce950bb1060001a1d07e,2022-02-12 02:31:09,ICP-USDT,BUY,LIMIT,20.04,0.1,20.04,0.1,2.004,2.004,2022-02-12 02:31:09,0.002004,USDT,deal
****4746,mainAccount,6206ceb7efab180001c234fd,2022-02-12 02:31:43,VET-USDT,BUY,LIMIT,0.0589852,25,0.0588522,25,1.471305,1.471305,2022-02-12 02:31:43,0.001471305,USDT,deal
****4746,mainAccount,6206ced33526430001159e9f,2022-02-12 02:32:11,EWT-USDT,BUY,LIMIT,6.2,0.2,6.2,0.2,1.24,1.24,2022-02-12 02:32:17,0.00124,USDT,deal
****4746,mainAccount,6206cf1d35fbd00001e88b0a,2022-02-12 02:33:25,LINK-USDT,BUY,LIMIT,16.5167,0.07,16.5132,0.07,1.155924,1.155924,2022-02-12 02:33:25,0.001155924,USDT,deal
****4746,mainAccount,620728c919673d0001ece0a1,2022-02-12 08:56:01,MATIC-USDT,BUY,LIMIT,1.7136,2.1,1.713,2.1,3.5973,3.5973,2022-02-12 08:56:01,0.0035973,USDT,deal
****4746,mainAccount,6207290f35fbd000013f81a0,2022-02-12 08:57:11,FTT-USDT,BUY,LIMIT,43.562,0.1,43.562,0.1,4.3562,4.3562,2022-02-12 08:57:11,0.0043562,USDT,deal
****4746,mainAccount,6209d7adf235a400014071b2,2022-02-14 09:46:45,THETA-USDT,BUY,LIMIT,3.4907,0.1,3.4907,0.1,0.34907,0.34907,2022-02-14 09:46:45,0.00034907,USDT,deal
****4746,mainAccount,6209d815efab180001d56efb,2022-02-14 09:48:29,ICP-USDT,BUY,LIMIT,19.56,0.055,19.56,0.055,1.0758,1.0758,2022-02-14 09:48:29,0.0010758,USDT,deal
****4746,mainAccount,620b7ef135fbd000015087f0,2022-02-15 15:52:41,VET-USDT,BUY,LIMIT,0.059407,10,0.059407,10,0.59407,0.59407,2022-02-15 15:53:07,0.00059407,USDT,deal
****4746,mainAccount,620b7f4ffec9a60001c16077,2022-02-15 15:54:15,BTT-USDT,BUY,LIMIT,0.000002215,100000,0.000002213,100000,0.2213,0.2213,2022-02-15 15:54:15,0.0002213,USDT,deal
****4746,mainAccount,620b7f6dfd31e500017a8295,2022-02-15 15:54:45,ZIL-USDT,BUY,LIMIT,0.0508,10,0.0508,10,0.508,0.508,2022-02-15 15:54:45,0.000508,USDT,deal
****4746,mainAccount,620e5ea75772dc00019a82b9,2022-02-17 20:11:43,AVA-USDT,BUY,LIMIT,1.54381,1,1.543735,1,1.543735,1.543735,2022-02-17 20:11:44,0.001543735,USDT,deal
****4746,mainAccount,620e62bb19673d00015a71c7,2022-02-17 20:29:07,THETA-USDT,BUY,LIMIT,3.6038,1,3.6038,1,3.6038,3.6038,2022-02-17 20:30:21,0.0036038,USDT,deal
****4746,mainAccount,620f7d35fd31e50001b5dea8,2022-02-18 16:34:21,ADA-USDT,BUY,LIMIT,1.028776,1,1.028776,1,1.028776,1.028776,2022-02-18 16:34:36,0.001028776,USDT,deal
****4746,mainAccount,62131a4a0bb106000143382e,2022-02-21 10:21:22,MATIC-USDT,BUY,LIMIT,1.5921,0.5,1.5911,0.5,0.79555,0.79555,2022-02-21 10:21:22,0.00079555,USDT,deal
****4746,mainAccount,6215173b2f40ee0001f95fb1,2022-02-22 22:32:51,LINK-USDT,BUY,LIMIT,13.9292,0.1,13.9292,0.1,1.39292,1.39292,2022-02-22 22:32:55,0.00139292,USDT,deal
****4746,mainAccount,621517af084edc00014fcde6,2022-02-22 22:34:47,AVA-USDT,BUY,LIMIT,1.169533,0.5,1.169533,0.5,0.5847665,0.5847665,2022-02-22 22:34:47,0.0005847665,USDT,deal
****4746,mainAccount,621517d8417c5b0001ecca6e,2022-02-22 22:35:28,AVA-USDT,BUY,LIMIT,1.169533,0.2,1.169533,0.2,0.2339066,0.2339066,2022-02-22 22:35:29,0.0002339066,USDT,deal
****4746,mainAccount,6216165ecddbc30001bd7af6,2022-02-23 16:41:26,ZIL-USDT,BUY,LIMIT,0.0417,100,0.0417,100,4.17,4.17,2022-02-23 16:41:31,0.00417,USDT,deal
****4746,mainAccount,621617deb354c10001aee685,2022-02-23 16:47:50,AVA-USDT,BUY,LIMIT,1.187811,2,1.187811,2,2.375622,2.375622,2022-02-23 16:47:50,0.002375622,USDT,deal
****4746,mainAccount,621618733995d70001f7bdd4,2022-02-23 16:50:19,AVA-USDT,BUY,LIMIT,1.19,2,1.186466,2,2.372932,2.372932,2022-02-23 16:50:19,0.002372932,USDT,deal
****4746,mainAccount,621618bb40954a0001a30b27,2022-02-23 16:51:31,ZEC-USDT,BUY,LIMIT,104.847,0.001,104.847,0.001,0.104847,0.104847,2022-02-23 16:51:31,0.000104847,USDT,deal
****4746,mainAccount,621618dec97f6c00011a817c,2022-02-23 16:52:06,ZEC-USDT,BUY,LIMIT,104.847,0.005,104.847,0.005,0.524235,0.524235,2022-02-23 16:52:06,0.000524235,USDT,deal
****4746,mainAccount,621619213995d70001fa1c4d,2022-02-23 16:53:13,ICP-USDT,BUY,LIMIT,18.3,0.2,18.3,0.2,3.66,3.66,2022-02-23 16:53:13,0.00366,USDT,deal
****4746,mainAccount,621619d5c97f6c00011dc8c1,2022-02-23 16:56:13,EWT-USDT,BUY,LIMIT,5.306,1,5.306,1,5.306,5.306,2022-02-23 16:56:15,0.005306,USDT,deal
****4746,mainAccount,62161aef40954a0001aaf125,2022-02-23 17:00:55,GRT-USDT,BUY,LIMIT,0.3909,10,0.3909,10,3.909,3.909,2022-02-23 17:00:55,0.003909,USDT,deal
****4746,mainAccount,62161bdf417c5b00018e718f,2022-02-23 17:04:55,LINK-USDT,BUY,LIMIT,14.4584,0.17,14.4584,0.17,2.457928,2.457928,2022-02-23 17:07:55,0.002457928,USDT,deal
****4746,mainAccount,62161c4240954a0001af8b04,2022-02-23 17:06:34,BTT-USDT,BUY,LIMIT,0.00000196,500000,0.00000196,500000,0.98,0.98,2022-02-23 17:06:34,0.00098,USDT,deal
****4746,mainAccount,62161c6bb354c10001bec7ee,2022-02-23 17:07:15,MANA-USDT,BUY,LIMIT,2.78224,1.4,2.78224,1.4,3.895136,3.895136,2022-02-23 17:07:41,0.003895136,USDT,deal
****4746,mainAccount,62161c973995d70001063534,2022-02-23 17:07:59,OCEAN-USDT,BUY,LIMIT,0.4819,7.2,0.4812,7.2,3.46464,3.46464,2022-02-23 17:08:00,0.00346464,USDT,deal
****4746,mainAccount,62170388cddbc30001bc287a,2022-02-24 09:33:20,XLM-USDT,BUY,LIMIT,0.16465,59.5758,0.164518,59.5758,9.8012914644,9.8012914644,2022-02-24 09:33:21,0.0098012914644,USDT,deal
****4746,mainAccount,623df1f79555e00001a91a29,2022-03-25 22:16:47,KDA-USDT,BUY,LIMIT,6,0.2,6,0.2,1.2,1.2,2022-04-11 06:36:53,0.0024,USDT,deal
****4746,mainAccount,623f5b2b87b4cb0001ed96b0,2022-03-26 23:57:55,ZIL-USDT,SELL,LIMIT,0.0641,72,0.0641,72,4.6152,4.6152,2022-03-26 23:57:57,0.0046152,USDT,deal
****4746,mainAccount,623fd886b29df80001e8e2f7,2022-03-27 08:52:46,ZIL-USDT,SELL,LIMIT,0.0857,38,0.0857,38,3.2566,3.2566,2022-03-27 08:52:46,0.0032566,USDT,deal
****4746,mainAccount,6240c2fda09748000106460b,2022-03-28 01:33:09,MATIC-USDT,BUY,LIMIT,1.6539,2.8,1.6539,2.8,4.63092,4.63092,2022-03-28 01:33:10,0.00463092,USDT,deal
****4746,mainAccount,6240c425958ade0001bb55fc,2022-03-28 01:38:05,ETH-USDT,BUY,LIMIT,3175.89,0.0009,3175.89,0.0009,2.858301,2.858301,2022-03-28 01:39:00,0.002858301,USDT,deal
****4746,mainAccount,6240c4d0958ade0001bd5ee8,2022-03-28 01:40:56,OCEAN-USDT,BUY,LIMIT,0.5993,4,0.5993,4,2.3972,2.3972,2022-03-28 01:40:56,0.0023972,USDT,deal
****4746,mainAccount,6240c4f558d97b00019ab819,2022-03-28 01:41:33,XVS-USDT,BUY,LIMIT,10.641,0.141,10.641,0.141,1.500381,1.500381,2022-03-28 01:41:33,0.001500381,USDT,deal
****4746,mainAccount,6240c571a0974800010dba06,2022-03-28 01:43:37,1INCH-USDT,BUY,LIMIT,1.717,0.35,1.716,0.35,0.6006,0.6006,2022-03-28 01:43:37,0.0006006,USDT,deal
****4746,mainAccount,6240c57a15b417000108f29d,2022-03-28 01:43:46,1INCH-USDT,BUY,LIMIT,1.717,2,1.715,2,3.43,3.43,2022-03-28 01:43:47,0.00343,USDT,deal
****4746,mainAccount,6240c5969555e00001ba44ee,2022-03-28 01:44:14,XRP-USDT,BUY,LIMIT,0.84116,0.7,0.84116,0.7,0.588812,0.588812,2022-03-28 01:44:22,0.000588812,USDT,deal
****4746,mainAccount,6245f6bdea2b3a0001f89242,2022-04-01 00:15:17,XLM-USDT,BUY,LIMIT,0.233712,10,0.233667,10,2.33667,2.33667,2022-04-01 00:15:17,0.00233667,USDT,deal
****4746,mainAccount,6245f74efce0ff0001e667ba,2022-04-01 00:17:42,XLM-USDT,BUY,LIMIT,0.233517,40,0.233517,40,9.34068,9.34068,2022-04-01 00:17:52,0.00934068,USDT,deal
****4746,mainAccount,6256bc8fef305f00018e970b,2022-04-13 17:35:35,SOL-USDT,SELL,MARKET,0,0.065,101.254,0.065,6.58151,6.58151,2022-04-13 17:35:36,0.00658151,USDT,deal
****4746,mainAccount,627be0ec6109da000167b5b6,2022-05-11 21:44:36,DOT-USDT,BUY,LIMIT,9.675,0.5,9.675,0.5,4.8375,4.8375,2022-05-11 21:44:36,0.0048375,USDT,deal
****4746,mainAccount,627be5f27052850001a4beaa,2022-05-11 22:06:02,BLOK-USDT,BUY,LIMIT,0.006621,300,0.006621,300,1.9863,1.9863,2022-05-11 22:06:28,0.0039726,USDT,deal
****4746,mainAccount,627be62c7052850001a66cb7,2022-05-11 22:07:00,MOVR-USDT,BUY,LIMIT,23.4962,0.0856,23.4962,0.0856,2.01127472,2.01127472,2022-05-11 22:07:01,0.00402254944,USDT,deal
****4746,mainAccount,627be65d64e18b0001124454,2022-05-11 22:07:49,RSR-USDT,BUY,LIMIT,0.00488,440,0.00488,440,2.1472,2.1472,2022-05-11 22:07:49,0.0021472,USDT,deal
****4746,mainAccount,627be68057014a000117fcc9,2022-05-11 22:08:24,CTSI-USDT,BUY,LIMIT,0.185,11,0.184,11,2.024,2.024,2022-05-11 22:08:25,0.002024,USDT,deal
****4746,mainAccount,627be6d4e8fb91000178b037,2022-05-11 22:09:48,BICO-USDT,BUY,LIMIT,0.5,4,0.5,4,2,2,2022-05-12 00:35:30,0.002,USDT,deal
****4746,mainAccount,627be7125a093000017841da,2022-05-11 22:10:50,BTC-USDT,BUY,LIMIT,30719.9,0.00007,30719.9,0.00007,2.150393,2.150393,2022-05-11 22:11:03,0.002150393,USDT,deal
****4746,mainAccount,627be73a8333ac00016c5f38,2022-05-11 22:11:30,UTK-BTC,BUY,LIMIT,0.00000401,17.4389,0.00000401,17.4389,0.000069929989,2.00853980606206313318,2022-05-11 22:12:20,0.000000069929989,BTC,deal
****4746,mainAccount,627be7948333ac00016ee822,2022-05-11 22:13:00,AVA-USDT,BUY,LIMIT,0.6888,2.9,0.6888,2.9,1.99752,1.99752,2022-05-11 22:14:01,0.00199752,USDT,deal
****4746,mainAccount,627be7c892bb2600018f7b9d,2022-05-11 22:13:52,VIDT-USDT,BUY,LIMIT,0.1776,11.3,0.1776,11.3,2.00688,2.00688,2022-05-11 22:13:56,0.00200688,USDT,deal
****4746,mainAccount,627cbc8e57014a0001703265,2022-05-12 13:21:42,USDC-USDT,BUY,LIMIT,1.03474,8.7354,1.03474,8.7354,9.038867796,9.038867796,2022-05-12 13:22:08,0.009038867796,USDT,deal
****4746,mainAccount,62a57eceb22607000108f37b,2022-06-12 11:21:10,DOT-USDT,BUY,LIMIT,7.6225,0.132,7.6225,0.132,1.00617,1.00617,2022-06-12 11:21:38,0.00100617,USDT,deal
****4746,mainAccount,62a57f01e49b1200011f6a2e,2022-06-12 11:22:01,FTT-USDT,BUY,LIMIT,26.911,0.04,26.911,0.04,1.07644,1.07644,2022-06-12 11:23:09,0.00107644,USDT,deal
****4746,mainAccount,62a57f49e49b120001204e44,2022-06-12 11:23:13,MANA-USDT,BUY,LIMIT,0.7755,1.3,0.7755,1.3,1.00815,1.00815,2022-06-12 11:24:08,0.00100815,USDT,deal
****4746,mainAccount,62a57f8f52468b0001197f35,2022-06-12 11:24:23,NEAR-USDT,BUY,LIMIT,3.7724,0.28,3.7724,0.28,1.056272,1.056272,2022-06-12 11:25:05,0.001056272,USDT,deal
****4746,mainAccount,62a581d8e34ff00001cddaba,2022-06-12 11:34:08,GRT-USDT,BUY,LIMIT,0.11298,9,0.11298,9,1.01682,1.01682,2022-06-12 11:34:09,0.00101682,USDT,deal
****4746,mainAccount,62a581fcb226070001138a1d,2022-06-12 11:34:44,THETA-USDT,BUY,LIMIT,1.1059,0.91,1.1059,0.91,1.006369,1.006369,2022-06-12 11:34:46,0.001006369,USDT,deal
****4746,mainAccount,62a58329e49b1200012c7cdc,2022-06-12 11:39:45,VET-USDT,BUY,LIMIT,0.0262101,39,0.0262101,39,1.0221939,1.0221939,2022-06-12 11:39:46,0.0010221939,USDT,deal
****4746,mainAccount,62a58421512dfa0001d9109b,2022-06-12 11:43:53,EWT-USDT,BUY,LIMIT,2.689,0.418,2.689,0.418,1.124002,1.124002,2022-06-12 11:43:54,0.001124002,USDT,deal
****4746,mainAccount,62a58445b050750001f7c1fc,2022-06-12 11:44:29,ATOM-USDT,BUY,MARKET,0,0,7.085,0.14114326,0.9999999971,0.9999999971,2022-06-12 11:44:29,0.0009999999971,USDT,part_deal
****4746,mainAccount,62a58458512dfa0001d9b650,2022-06-12 11:44:48,GALAX-USDT,BUY,MARKET,0,0,0.05774,17.31901627,0.9999999994298,0.9999999994298,2022-06-12 11:44:48,0.0019999999988596,USDT,part_deal
****4746,mainAccount,62a5846bb2260700011a9a2e,2022-06-12 11:45:07,MOVR-USDT,BUY,MARKET,0,0,16.5928,0.0602671,0.99999993688,0.99999993688,2022-06-12 11:45:07,0.00199999987376,USDT,part_deal
****4746,mainAccount,62a58486001fb200015b7a28,2022-06-12 11:45:34,WAX-USDT,BUY,MARKET,0,0,0.096,10.41666666,0.99999999936,0.99999999936,2022-06-12 11:45:34,0.00099999999936,USDT,part_deal
****4746,mainAccount,62a5bf67cc3d5f00013700e8,2022-06-12 15:56:47,RSR-USDT,SELL,LIMIT,0.001,440,0.00716,440,3.1504,3.1504,2022-06-12 15:56:48,0.0031504,USDT,deal
****4746,mainAccount,62a5bfbcc47cf9000101539a,2022-06-12 15:58:12,RSR-USDT,BUY,LIMIT,0.00719,150,0.00719,150,1.0785,1.0785,2022-06-12 15:58:12,0.0010785,USDT,deal
****4746,mainAccount,62a643b2e49b1200016e7f71,2022-06-13 01:21:14,FTT-USDT,BUY,LIMIT,23,0.1,23,0.1,2.3,2.3,2022-06-14 07:06:48,0.0023,USDT,deal
****4746,mainAccount,62a82fdaf6358b00015905c8,2022-06-14 12:21:06,BTC-USDT,BUY,LIMIT,22620,0.00005,22614.4,0.00005,1.13072,1.13072,2022-06-14 12:21:06,0.00113072,USDT,deal
****4746,mainAccount,62a82ff0001fb20001f0d86a,2022-06-14 12:21:28,VET-USDT,BUY,LIMIT,0.0247189,50,0.0247189,50,1.235945,1.235945,2022-06-14 12:21:29,0.001235945,USDT,deal
****4746,mainAccount,62a833dce34ff000017a6e99,2022-06-14 12:38:12,LRC-USDT,BUY,LIMIT,0.3826,5,0.3813,5,1.9065,1.9065,2022-06-14 12:38:12,0.0019065,USDT,deal
****4746,mainAccount,62a8343e91e7cb0001b47813,2022-06-14 12:39:50,WAX-USDT,BUY,LIMIT,0.0843,23,0.0843,23,1.9389,1.9389,2022-06-14 12:39:50,0.0019389,USDT,deal
****4746,mainAccount,62a8345260f4060001906cee,2022-06-14 12:40:10,LINK-USDT,BUY,LIMIT,6.319,0.2,6.3187,0.2,1.26374,1.26374,2022-06-14 12:40:11,0.00126374,USDT,deal
****4746,mainAccount,62a8348b60f406000191492e,2022-06-14 12:41:07,MANA-USDT,BUY,LIMIT,0.84549,1.5,0.84339,1.5,1.265085,1.265085,2022-06-14 12:41:07,0.001265085,USDT,deal
****4746,mainAccount,62a8354ecc3d5f00013deee2,2022-06-14 12:44:22,TFUEL-USDT,BUY,LIMIT,0.0437,30,0.0437,30,1.311,1.311,2022-06-14 12:45:30,0.001311,USDT,deal
****4746,mainAccount,62a83580b226070001c4cfe4,2022-06-14 12:45:12,NEAR-USDT,BUY,LIMIT,3.562,1,3.562,1,3.562,3.562,2022-06-14 12:45:36,0.003562,USDT,deal
****4746,mainAccount,62a8359ce49b120001db48ed,2022-06-14 12:45:40,GRT-USDT,BUY,LIMIT,0.10972,20,0.10972,20,2.1944,2.1944,2022-06-14 12:45:51,0.0021944,USDT,deal
****4746,mainAccount,62a8361f60f4060001972db0,2022-06-14 12:47:51,MATIC-USDC,BUY,LIMIT,0.4401,5,0.4401,5,2.2005,2.20492954125047966061,2022-06-14 12:47:54,0.0022005,USDC,deal
****4746,mainAccount,62a83629001fb200010783d5,2022-06-14 12:48:01,MATIC-USDC,BUY,LIMIT,0.4401,2,0.4401,2,0.8802,0.88197181650019186425,2022-06-14 12:48:01,0.0008802,USDC,deal
****4746,mainAccount,62a8365160f406000197daa5,2022-06-14 12:48:41,FTT-USDT,BUY,LIMIT,23.952,0.2,23.952,0.2,4.7904,4.7904,2022-06-14 12:51:13,0.0047904,USDT,deal
****4746,mainAccount,62a8367691e7cb0001bccd66,2022-06-14 12:49:18,BICO-USDT,BUY,LIMIT,0.519,5,0.519,5,2.595,2.595,2022-06-14 12:50:48,0.002595,USDT,deal
****4746,mainAccount,62a83699b050750001a6ff4b,2022-06-14 12:49:53,OCEAN-USDT,BUY,LIMIT,0.1979,15,0.1979,15,2.9685,2.9685,2022-06-14 12:50:02,0.0029685,USDT,deal
****4746,mainAccount,62a836bfb050750001a7880a,2022-06-14 12:50:31,MOVR-USDT,BUY,LIMIT,15.3601,0.12,15.3601,0.12,1.843212,1.843212,2022-06-14 12:50:47,0.003686424,USDT,deal
****4746,mainAccount,62a836dfcc3d5f0001439137,2022-06-14 12:51:03,VET-USDT,BUY,LIMIT,0.0243087,50,0.0242237,50,1.211185,1.211185,2022-06-14 12:51:03,0.001211185,USDT,deal
****4746,mainAccount,62a8370f66488400018959e4,2022-06-14 12:51:51,GALAX-USDT,BUY,LIMIT,0.06336,10,0.06325,10,0.6325,0.6325,2022-06-14 12:51:52,0.001265,USDT,deal
****4746,mainAccount,62a83736f6358b000173b632,2022-06-14 12:52:30,ATOM-USDT,BUY,LIMIT,6.6145,0.4,6.6145,0.4,2.6458,2.6458,2022-06-14 12:56:06,0.0026458,USDT,deal
****4746,mainAccount,62a83753e34ff00001874cba,2022-06-14 12:52:59,EWT-USDT,BUY,LIMIT,2.488,1.25,2.488,1.25,3.11,3.11,2022-06-14 15:36:07,0.00311,USDT,deal
****4746,mainAccount,62a83778ea4bd00001c0603c,2022-06-14 12:53:36,DOT-USDT,BUY,LIMIT,7.379,0.5,7.379,0.5,3.6895,3.6895,2022-06-14 12:53:38,0.0036895,USDT,deal
****4746,mainAccount,62a8380163fdb500019dddf2,2022-06-14 12:55:53,AVA-USDT,BUY,LIMIT,0.526737,3,0.526737,3,1.580211,1.580211,2022-06-14 17:12:24,0.001580211,USDT,deal
****4746,mainAccount,62a83814e62e780001accc4b,2022-06-14 12:56:12,SXP-USDT,BUY,LIMIT,0.3619,3,0.3617,3,1.0851,1.0851,2022-06-14 12:56:12,0.0010851,USDT,deal
****4746,mainAccount,62a8b80d91e7cb0001c60752,2022-06-14 22:02:13,TOMO-USDT,BUY,LIMIT,0.44574,5,0.44574,5,2.2287,2.2287,2022-06-14 22:02:13,0.0022287,USDT,deal
****4746,mainAccount,62a8b8f1e62e780001b419df,2022-06-14 22:06:01,RSR-USDT,BUY,LIMIT,0.00645,235,0.00643,235,1.51105,1.51105,2022-06-14 22:06:01,0.00151105,USDT,deal
****4746,mainAccount,62a9c7b1f6358b00017ca541,2022-06-15 17:21:13,LINK-USDT,BUY,LIMIT,5.5,0.7,5.5,0.7,3.85,3.85,2022-06-19 01:37:46,0.00385,USDT,deal
****4746,mainAccount,62a9c8eccc3d5f0001521439,2022-06-15 17:26:28,ETH-USDT,BUY,LIMIT,890,0.0034,890,0.0034,3.026,3.026,2022-06-19 01:40:34,0.003026,USDT,deal
****4746,mainAccount,62ad59f0adbafc0001422dc2,2022-06-18 10:22:00,TFUEL-USDT,SELL,LIMIT,0.05706,30,0.05706,30,1.7118,1.7118,2022-06-18 10:22:00,0.0017118,USDT,deal
****4746,mainAccount,62ae1f3a7707d30001488be6,2022-06-19 00:23:46,ETH-USDT,BUY,LIMIT,942.89,0.00011,941.79,0.00011,0.1035969,0.1035969,2022-06-19 00:23:47,0.0001035969,USDT,deal
****4746,mainAccount,62ae1f4a83f0bb000138d92b,2022-06-19 00:24:02,THETA-USDT,BUY,LIMIT,1.1361,0.1,1.1355,0.1,0.11355,0.11355,2022-06-19 00:24:02,0.00011355,USDT,deal
****4746,mainAccount,62ae1f6d7080070001dbd2ae,2022-06-19 00:24:37,LINK-USDT,BUY,LIMIT,5.7417,0.02,5.7417,0.02,0.114834,0.114834,2022-06-19 00:26:02,0.000114834,USDT,deal
****4746,mainAccount,62ae1f7b922d770001353043,2022-06-19 00:24:51,EWT-USDT,BUY,LIMIT,2.316,0.05,2.316,0.05,0.1158,0.1158,2022-06-19 00:25:55,0.0001158,USDT,deal
****4746,mainAccount,62ae1f8b4646370001db6419,2022-06-19 00:25:07,DOT-USDT,BUY,LIMIT,6.7103,0.015,6.7103,0.015,0.1006545,0.1006545,2022-06-19 00:25:35,0.0001006545,USDT,deal
****4746,mainAccount,62ae1fb5922d77000135e472,2022-06-19 00:25:49,MANA-USDT,BUY,LIMIT,0.77268,1,0.77179,1,0.77179,0.77179,2022-06-19 00:25:50,0.00077179,USDT,deal
****4746,mainAccount,62ae1fe5c894a10001f5cad7,2022-06-19 00:26:37,SAND-USDT,BUY,LIMIT,0.78009,1,0.78009,1,0.78009,0.78009,2022-06-19 00:26:38,0.00078009,USDT,deal
****4746,mainAccount,62ae20077707d300014b3f68,2022-06-19 00:27:11,VET-USDT,BUY,LIMIT,0.0210391,10,0.0210391,10,0.210391,0.210391,2022-06-19 00:27:11,0.000210391,USDT,deal
****4746,mainAccount,62ae20394646370001ddc6a6,2022-06-19 00:28:01,DGB-USDT,BUY,LIMIT,0.00851,12,0.00851,12,0.10212,0.10212,2022-06-19 00:28:36,0.00010212,USDT,deal
****4746,mainAccount,62ae2058922d7700013839e2,2022-06-19 00:28:32,ATOM-USDT,BUY,LIMIT,5.8661,0.02,5.8661,0.02,0.117322,0.117322,2022-06-19 00:28:32,0.000117322,USDT,deal
****4746,mainAccount,62ae20787f527f00012bb8b2,2022-06-19 00:29:04,OCEAN-USDT,BUY,LIMIT,0.1617,1,0.1617,1,0.1617,0.1617,2022-06-19 00:30:03,0.0001617,USDT,deal
****4746,mainAccount,62ae20974646370001df1642,2022-06-19 00:29:35,NEAR-USDT,BUY,LIMIT,3.0241,0.1,3.0222,0.1,0.30222,0.30222,2022-06-19 00:29:36,0.00030222,USDT,deal
****4746,mainAccount,62ae20bf7080070001e07af3,2022-06-19 00:30:15,BICO-USDT,BUY,LIMIT,0.4769,0.3,0.4736,0.3,0.14208,0.14208,2022-06-19 00:30:15,0.00014208,USDT,deal
****4746,mainAccount,62ae20f1986ce90001730178,2022-06-19 00:31:05,SXP-USDT,BUY,LIMIT,0.3369,0.5,0.3368,0.5,0.1684,0.1684,2022-06-19 00:31:05,0.0001684,USDT,deal
****4746,mainAccount,62ae21077f527f00012deb72,2022-06-19 00:31:27,AVA-USDT,BUY,LIMIT,0.462393,0.25,0.462393,0.25,0.11559825,0.11559825,2022-06-19 00:31:31,0.00011559825,USDT,deal
****4746,mainAccount,62ae2128d9a66b0001ce6eea,2022-06-19 00:32:00,BNB-USDT,BUY,LIMIT,191.52,0.001,191.426,0.001,0.191426,0.191426,2022-06-19 00:32:00,0.000191426,USDT,deal
****4746,mainAccount,62c514ca2e55c30001c2733c,2022-07-06 10:21:22,TRX-USDT,BUY,LIMIT,0.068206,2055,0.068205,2055,140.161275,140.161275,2022-07-06 10:21:23,0.140161275,USDT,deal
****4746,mainAccount,62c59b45863963000100f92c,2022-07-06 19:55:09,VIDT-USDT,SELL,MARKET,0,11.3,0.494947403539823009,11.3,5.59290566,5.59290566,2022-07-06 19:55:09,0.00559290566,USDT,deal
****4746,mainAccount,62d00388399d7a0001cdc4bb,2022-07-14 17:22:40,DOT-USDT,BUY,LIMIT,6.3454,0.111,6.3454,0.111,0.7043394,0.7043394,2022-07-14 17:22:42,0.0007043394,USDT,deal
