"Date(UTC)","Pair","Side","Price","Executed","Amount","Fee"
"2021-12-01 09:43:49","VETUSDT","SELL","0.1210900000","90.2000000000VET","10.92231800USDT","0.0000128200BNB"
"2021-12-01 09:41:52","KNCUSDT","SELL","1.9720000000","5.2000000000KNC","10.25440000USDT","0.0000120400BNB"
"2021-12-01 09:41:29","AVABUSD","SELL","2.3990000000","9.5000000000AVA","22.79050000BUSD","0.0000000000BNB"
"2021-12-01 09:41:14","UMAUSDT","SELL","13.1610000000","0.8000000000UMA","10.52880000USDT","0.0000123600BNB"
"2021-12-01 09:40:29","REEFBUSD","SELL","0.0260000000","435.0000000000REEF","11.31000000BUSD","0.0000132500BNB"
"2021-12-01 09:40:12","BTCUSDT","SELL","57069.3400000000","0.0003400000BTC","19.40357560USDT","0.0000227400BNB"
"2021-12-01 09:39:47","NAVBTC","SELL","0.0000067300","51.0000000000NAV","0.00034323BTC","0.0000227300BNB"
"2021-12-01 04:52:43","CTKUSDT","SELL","2.9100000000","4.4000000000CTK","12.80400000USDT","0.0128040000USDT"
"2021-11-28 03:56:15","XLMUSDT","SELL","0.3140000000","121.0000000000XLM","37.99400000USDT","0.0379940000USDT"
"2021-11-28 03:55:51","THETAUSDT","SELL","6.2710000000","1.9000000000THETA","11.91490000USDT","0.0119149000USDT"
"2021-11-26 02:03:53","NAVBTC","BUY","0.0000074200","52.0000000000NAV","0.00038584BTC","0.0520000000NAV"
"2021-11-26 02:03:32","BTCUSDT","BUY","58521.2500000000","0.0003900000BTC","22.82328750USDT","0.0000003900BTC"
"2021-11-24 18:27:31","VETUSDT","BUY","0.1218100000","90.3000000000VET","10.99944300USDT","0.0903000000VET"
"2021-11-23 18:46:49","TUSDBUSD","SELL","1.0000000000","16.5000000000TUSD","16.50000000BUSD","0.0000000000BNB"
"2021-11-23 18:46:15","TUSDBUSD","BUY","1.0001000000","16.5000000000TUSD","16.50165000BUSD","0.0000000000BNB"
"2021-11-11 05:51:24","CTKUSDT","BUY","1.8850000000","5.9000000000CTK","11.12150000USDT","0.0000133800BNB"
"2021-11-07 13:31:40","XLMUSDT","SELL","0.3598000000","678.0000000000XLM","243.94440000USDT","0.2439444000USDT"
"2021-11-07 13:31:40","XLMUSDT","SELL","0.3598000000","139.0000000000XLM","50.01220000USDT","0.0000567200BNB"
"2021-11-07 13:30:17","HNTUSDT","SELL","46.7800000000","0.6000000000HNT","28.06800000USDT","0.0000318400BNB"
"2021-11-07 13:19:06","HNTUSDT","BUY","46.6100000000","0.6000000000HNT","27.96600000USDT","0.0000318600BNB"
"2021-11-07 11:50:47","WRXUSDT","SELL","1.5310000000","8.5000000000WRX","13.01350000USDT","0.0000147600BNB"
"2021-11-07 11:49:17","STRAXUSDT","SELL","2.1260000000","7.1000000000STRAX","15.09460000USDT","0.0000171200BNB"
"2021-11-07 11:47:33","ETHBUSD","SELL","4588.6900000000","0.0022000000ETH","10.09511800BUSD","0.0000114300BNB"
"2021-11-06 16:57:58","AVAUSDT","BUY","2.8570000000","5.2000000000AVA","14.85640000USDT","0.0000181700BNB"
"2021-11-04 04:00:45","AVAUSDT","BUY","2.9760000000","4.3000000000AVA","12.79680000USDT","0.0000172800BNB"
"2021-11-03 16:34:06","BETAUSDT","SELL","2.5000000000","5.0000000000BETA","12.50000000USDT","0.0000170700BNB"
"2021-11-03 09:25:52","EOSUSDT","BUY","4.7850000000","0.1000000000EOS","0.47850000USDT","0.0000006400BNB"
"2021-11-03 09:25:51","EOSUSDT","BUY","4.7850000000","7.8000000000EOS","37.32300000USDT","0.0000505400BNB"
"2021-10-31 17:32:18","XLMBTC","BUY","0.0000060500","339.0000000000XLM","0.00205095BTC","0.0001806300BNB"
"2021-10-30 17:59:52","STRAXUSDT","BUY","2.1170000000","7.1000000000STRAX","15.03070000USDT","0.0000215300BNB"
"2021-10-30 08:37:46","XLMBTC","BUY","0.0000058600","146.0000000000XLM","0.00085556BTC","0.0000746100BNB"
"2021-10-30 08:36:02","XLMUSDT","BUY","0.3599000000","365.0000000000XLM","131.36350000USDT","0.0001864500BNB"
"2021-10-29 16:54:52","ADXBTC","SELL","0.0000161200","9.0000000000ADX","0.00014508BTC","0.0000133400BNB"
"2021-10-29 13:20:28","BTCUSDT","SELL","60900.0000000000","0.0002000000BTC","12.18000000USDT","0.0000182100BNB"
"2021-10-29 13:04:31","ADXBTC","SELL","0.0000221500","9.0000000000ADX","0.00019935BTC","0.0000182500BNB"
"2021-10-27 16:13:01","SHIBUSDT","SELL","0.0000641900","432686.0000000000SHIB","27.77411434USDT","0.0000459000BNB"
"2021-10-27 16:05:19","SHIBUSDT","BUY","0.0000664000","432686.0000000000SHIB","28.73035040USDT","0.0000454200BNB"
"2021-10-23 15:41:19","BNBUSDT","SELL","481.6000000000","0.0260000000BNB","12.52160000USDT","0.0000194800BNB"
"2021-10-22 15:23:35","BNBUSDT","SELL","482.3000000000","0.0560000000BNB","27.00880000USDT","0.0000420100BNB"
"2021-10-18 09:23:10","BETAUSDT","BUY","2.3000000000","5.0000000000BETA","11.50000000USDT","0.0000183200BNB"
"2021-10-13 17:04:58","WRXUSDT","BUY","1.2240000000","8.5000000000WRX","10.40400000USDT","0.0000171500BNB"
"2021-10-10 06:55:11","XLMUSDT","SELL","0.3577000000","251.0000000000XLM","89.78270000USDT","0.0001598200BNB"
"2021-10-06 11:15:08","XLMUSDT","BUY","0.3112000000","330.0000000000XLM","102.69600000USDT","0.0001822000BNB"
"2021-10-05 16:47:58","XLMUSDT","SELL","0.3130000000","160.0000000000XLM","50.08000000USDT","0.0000862000BNB"
"2021-10-05 16:15:12","XLMUSDT","BUY","0.3120000000","160.0000000000XLM","49.92000000USDT","0.0000857400BNB"
"2021-10-05 14:16:53","ADAUSDT","SELL","2.2200000000","5.3000000000ADA","11.76600000USDT","0.0000200500BNB"
"2021-10-04 04:25:34","ADAUSDT","BUY","2.1600000000","5.3000000000ADA","11.44800000USDT","0.0000208500BNB"
"2021-10-03 08:36:50","ADAUSDT","SELL","2.2850000000","4.6000000000ADA","10.51100000USDT","0.0000182900BNB"
"2021-10-02 23:28:40","SXPUSDT","BUY","2.4000000000","4.2000000000SXP","10.08000000USDT","0.0000175700BNB"
"2021-10-01 13:19:43","ADAUSDT","BUY","2.2140000000","4.6000000000ADA","10.18440000USDT","0.0000185200BNB"
"2021-09-18 02:51:49","WRXUSDT","BUY","1.1630000000","8.7000000000WRX","10.11810000USDT","0.0000184900BNB"
"2021-09-15 16:37:47","SXPUSDT","BUY","2.8710000000","3.8000000000SXP","10.90980000USDT","0.0000187900BNB"
"2021-09-14 10:19:15","TKOUSDT","BUY","2.0970000000","5.2000000000TKO","10.90440000USDT","0.0000201900BNB"
"2021-09-07 17:44:09","KNCBTC","BUY","0.0000380000","5.2000000000KNC","0.00019760BTC","0.0000163000BNB"
"2021-09-07 06:57:51","WRXUSDT","BUY","1.5300000000","9.0000000000WRX","13.77000000USDT","0.0000210100BNB"
"2021-09-07 06:38:13","DOCKUSDT","BUY","0.1106600000","99.0000000000DOCK","10.95534000USDT","0.0000165000BNB"
"2021-09-07 06:34:35","AMBBTC","SELL","0.0000010000","200.0000000000AMB","0.00020000BTC","0.0000158900BNB"
"2021-09-07 06:31:16","XVGUSDT","BUY","0.0300700000","335.0000000000XVG","10.07345000USDT","0.0000154300BNB"
"2021-09-05 18:18:02","WRXUSDT","BUY","1.5320000000","6.8000000000WRX","10.41760000USDT","0.0000157100BNB"
"2021-09-02 09:21:39","REEFUSDT","BUY","0.0252400000","435.0000000000REEF","10.97940000USDT","0.0000165500BNB"
"2021-09-01 17:37:41","UMAUSDT","BUY","12.8700000000","0.8000000000UMA","10.29600000USDT","0.0000159100BNB"
"2021-08-30 12:10:34","BNBUSDT","BUY","471.0000000000","0.0250000000BNB","11.77500000USDT","0.0000187500BNB"
"2021-08-29 10:25:16","XLMUSDT","BUY","0.3463000000","42.0000000000XLM","14.54460000USDT","0.0000223500BNB"
"2021-08-29 09:34:20","XLMUSDT","BUY","0.3458000000","30.0000000000XLM","10.37400000USDT","0.0000159900BNB"
"2021-08-26 02:46:41","BNBUSDT","BUY","510.6000000000","0.0215000000BNB","10.97790000USDT","0.0000161200BNB"
"2021-08-25 15:08:57","BNBUSDT","BUY","502.4300000000","0.0201000000BNB","10.09884300USDT","0.0000150700BNB"
"2021-08-25 04:56:58","THETAUSDT","BUY","7.1000000000","1.5490000000THETA","10.99790000USDT","0.0000172500BNB"
"2021-08-24 13:28:50","THETAUSDT","BUY","7.5000000000","1.5270000000THETA","11.45250000USDT","0.0000177600BNB"
"2021-08-23 16:33:43","XTZUSDT","SELL","4.0763000000","2.8100000000XTZ","11.45440300USDT","0.0000171300BNB"
"2021-08-22 08:23:17","ADXBUSD","BUY","0.5975000000","18.0000000000ADX","10.75500000BUSD","0.0000000000BNB"
"2021-08-17 17:10:18","BAKEUSDT","BUY","2.6100000000","4.2000000000BAKE","10.96200000USDT","0.0000197000BNB"
"2021-08-16 15:04:48","AMBBTC","BUY","0.0000010400","233.0000000000AMB","0.00024232BTC","0.0000198400BNB"
"2021-08-16 15:04:05","BTCUSDT","BUY","46200.0000000000","0.0002430000BTC","11.22660000USDT","0.0000196600BNB"
"2021-08-15 14:25:40","TLMUSDT","SELL","0.3290000000","38.0800000000TLM","12.52832000USDT","0.0000231600BNB"
"2021-08-15 07:45:38","BNBUSDT","BUY","400.0000000000","0.0250000000BNB","10.00000000USDT","0.0000187500BNB"
"2021-08-15 03:19:36","TLMUSDT","BUY","0.2932000000","38.1200000000TLM","11.17678400USDT","0.0381200000TLM"
"2021-08-14 17:58:47","ZILUSDT","BUY","0.1113000000","90.7000000000ZIL","10.09491000USDT","0.0907000000ZIL"
"2021-08-12 16:34:09","TRXUSDT","SELL","0.0808200000","132.0000000000TRX","10.66824000USDT","0.0106682400USDT"
"2021-08-12 04:17:52","XTZUSDT","BUY","3.5500000000","2.8200000000XTZ","10.01100000USDT","0.0028200000XTZ"
"2021-08-09 06:18:37","ETHUSDT","BUY","2900.0000000000","0.0037900000ETH","10.99100000USDT","0.0000037900ETH"
"2021-08-08 17:57:32","SFPUSDT","SELL","0.9893000000","10.6100000000SFP","10.49647300USDT","0.0104964700USDT"
"2021-08-07 12:56:20","TRXUSDT","BUY","0.0740000000","176.2000000000TRX","13.03880000USDT","0.1762000000TRX"
"2021-08-06 19:27:11","CHRUSDT","SELL","0.3200000000","40.8000000000CHR","13.05600000USDT","0.0130560000USDT"
"2021-08-04 17:24:40","CHRUSDT","BUY","0.3178100000","40.9000000000CHR","12.99842900USDT","0.0409000000CHR"
"2021-08-02 20:39:22","SFPUSDT","BUY","0.9500000000","10.6300000000SFP","10.09850000USDT","0.0106300000SFP"
"2021-07-29 16:54:36","WRXUSDT","BUY","1.1000000000","27.2700000000WRX","29.99700000USDT","0.0272700000WRX"
"2021-07-28 11:59:54","WRXUSDT","BUY","1.1800000000","10.0000000000WRX","11.80000000USDT","0.0000280500BNB"
"2021-07-27 09:38:28","ETHUSDT","SELL","2223.8900000000","0.0260000000ETH","57.82114000USDT","0.0578211400USDT"
"2021-07-27 09:30:48","BNBUSDT","SELL","306.2300000000","0.0481000000BNB","14.72966300USDT","0.0147296600USDT"
"2021-07-25 14:54:50","CFXBTC","BUY","0.0000061300","30.4000000000CFX","0.00018635BTC","0.0000161100BNB"
"2021-07-25 07:32:13","BNBUSDT","SELL","304.0300000000","0.0431000000BNB","13.10369300USDT","0.0000323200BNB"
"2021-07-25 06:58:23","COTIUSDT","SELL","0.1217200000","159.9000000000COTI","19.46302800USDT","0.0194630300USDT"
"2021-07-25 06:57:10","CTKUSDT","SELL","1.0719000000","9.4000000000CTK","10.07586000USDT","0.0100758600USDT"
"2021-07-25 06:56:54","AUDIOUSDT","SELL","1.1124000000","9.3300000000AUDIO","10.37869200USDT","0.0000258100BNB"
"2021-07-24 17:30:18","GRSBTC","BUY","0.0000183000","10.0000000000GRS","0.00018300BTC","0.0000154300BNB"
"2021-07-24 00:38:47","DODOUSDT","SELL","0.9200000000","11.3270000000DODO","10.42084000USDT","0.0000261300BNB"
"2021-07-23 08:35:14","CTKUSDT","BUY","1.0672000000","9.4000000000CTK","10.03168000USDT","0.0000253900BNB"
"2021-07-23 08:33:46","DODOUSDT","SELL","0.8860000000","11.3270000000DODO","10.03572200USDT","0.0000253800BNB"
"2021-07-21 15:37:57","DODOUSDT","BUY","0.8830000000","22.6500000000DODO","19.99995000USDT","0.0000517100BNB"
"2021-07-16 06:22:13","AUDIOBUSD","BUY","1.0814000000","9.3300000000AUDIO","10.08946200BUSD","0.0000000000BNB"
"2021-07-16 04:35:28","GHSTBUSD","SELL","1.1767000000","8.5900000000GHST","10.10785300BUSD","0.0101078500BUSD"
"2021-07-15 17:21:34","GHSTBUSD","BUY","1.1640000000","17.1800000000GHST","19.99752000BUSD","0.0000000000BNB"
"2021-07-15 17:20:49","BUSDUSDT","BUY","1.0003000000","20.0000000000BUSD","20.00600000USDT","0.0000000000BNB"
"2021-07-14 23:13:53","COTIUSDT","BUY","0.1249000000","160.1000000000COTI","19.99649000USDT","0.1601000000COTI"
"2021-07-13 15:07:55","BNBUSDT","SELL","309.4200000000","0.0815000000BNB","25.21773000USDT","0.0252177300USDT"
"2021-07-12 17:12:02","BTCUSDT","SELL","33215.0800000000","0.0003220000BTC","10.69525576USDT","0.0106952600USDT"
"2021-07-12 17:03:17","BTCUSDT","SELL","33197.0000000000","0.0007530000BTC","24.99734100USDT","0.0249973400USDT"
"2021-07-12 17:01:26","PIVXBTC","SELL","0.0000161900","7.0000000000PIVX","0.00011333BTC","0.0000001100BTC"
"2021-07-12 17:00:04","IOTXBTC","SELL","5.600E-7","264.0000000000IOTX","0.00014784BTC","0.0000001500BTC"
"2021-07-12 16:59:47","TWTBTC","SELL","0.0000094700","29.0000000000TWT","0.00027463BTC","0.0000002700BTC"
"2021-07-12 16:58:03","HNTBTC","SELL","0.0003727000","0.3900000000HNT","0.00014535BTC","0.0000117400BNB"
"2021-07-12 16:57:14","CAKEBTC","SELL","0.0004467000","0.3900000000CAKE","0.00017421BTC","0.0000001700BTC"
"2021-07-12 16:56:58","SFPBTC","SELL","0.0000221000","10.0000000000SFP","0.00022100BTC","0.0000002200BTC"
"2021-07-12 16:56:43","DODOUSDT","SELL","1.2200000000","19.9740000000DODO","24.36828000USDT","0.0000575100BNB"
"2021-07-12 16:55:45","BNBUSDT","SELL","318.0600000000","0.2684000000BNB","85.36730400USDT","0.0853673000USDT"
"2021-07-12 03:19:27","LRCBTC","BUY","0.0000069700","18.0000000000LRC","0.00012546BTC","0.0000098600BNB"
"2021-07-09 05:12:40","GRSBTC","BUY","0.0000187600","9.0000000000GRS","0.00016884BTC","0.0000134400BNB"
"2021-07-07 10:33:45","EPSBTC","SELL","0.0000150000","11.8000000000EPS","0.00017700BTC","0.0000141400BNB"
"2021-07-06 16:09:56","DODOUSDT","SELL","1.0820000000","10.8440000000DODO","11.73320800USDT","0.0000277600BNB"
"2021-07-05 14:03:08","EPSBTC","BUY","0.0000121600","11.8000000000EPS","0.00014349BTC","0.0000122800BNB"
"2021-07-04 17:13:36","DODOUSDT","BUY","0.9580000000","13.7870000000DODO","13.20794600USDT","0.0000321600BNB"
"2021-07-04 16:00:18","BRDBTC","SELL","0.0000035200","41.0000000000BRD","0.00014432BTC","0.0000120400BNB"
"2021-07-04 10:36:27","WRXBTC","BUY","0.0000355000","3.0000000000WRX","0.00010650BTC","0.0000093100BNB"
"2021-07-04 08:55:16","UTKUSDT","SELL","0.2250000000","58.8500000000UTK","13.24125000USDT","0.0000323900BNB"
"2021-07-03 16:16:48","WTCBTC","SELL","0.0000193000","14.2500000000WTC","0.00027503BTC","0.0000243600BNB"
"2021-07-01 10:10:30","UTKUSDT","BUY","0.2230000000","58.8500000000UTK","13.12355000USDT","0.0000345200BNB"
"2021-07-01 09:50:03","UTKUSDT","SELL","0.2240000000","58.5800000000UTK","13.12192000USDT","0.0000345800BNB"
"2021-07-01 09:47:47","UTKUSDT","BUY","0.2234000000","58.5800000000UTK","13.08677200USDT","0.0000345200BNB"
"2021-06-29 22:20:42","VITEUSDT","SELL","0.0520000000","251.1000000000VITE","13.05720000USDT","0.0000322500BNB"
"2021-06-29 04:35:55","WTCBTC","BUY","0.0000159500","14.2500000000WTC","0.00022729BTC","0.0000200700BNB"
"2021-06-28 19:47:18","PPTBTC","SELL","0.0000750000","3.0000000000PPT","0.00022500BTC","0.0000201900BNB"
"2021-06-26 04:23:21","VITEUSDT","BUY","0.0502600000","251.1000000000VITE","12.62028600USDT","0.0000335000BNB"
"2021-06-25 08:13:45","BRDBTC","BUY","0.0000032200","41.0000000000BRD","0.00013202BTC","0.0000114900BNB"
"2021-06-25 00:12:38","POLYBTC","SELL","0.0000043000","31.0000000000POLY","0.00013330BTC","0.0000108900BNB"
"2021-06-24 17:42:22","HIVEUSDT","SELL","0.2590000000","48.6500000000HIVE","12.60035000USDT","0.0000302100BNB"
"2021-06-23 05:02:24","HIVEUSDT","BUY","0.2229000000","48.6500000000HIVE","10.84408500USDT","0.0000282100BNB"
"2021-06-23 02:47:04","DGBBTC","BUY","0.0000012800","81.0000000000DGB","0.00010368BTC","0.0000090300BNB"
"2021-06-23 00:18:55","DGBBTC","SELL","0.0000011500","90.0000000000DGB","0.00010350BTC","0.0000094200BNB"
"2021-06-22 18:34:11","DGBBTC","BUY","0.0000012600","91.0000000000DGB","0.00011466BTC","0.0000105800BNB"
"2021-06-22 15:25:59","POLYBTC","BUY","0.0000036200","31.0000000000POLY","0.00011222BTC","0.0000101700BNB"
"2021-06-22 12:26:23","REEFBTC","BUY","4.300E-7","255.0000000000REEF","0.00010965BTC","0.0000101400BNB"
"2021-06-22 00:23:47","QSPBTC","SELL","9.000E-7","190.0000000000QSP","0.00017100BTC","0.0000152000BNB"
"2021-06-21 11:27:20","TWTBTC","BUY","0.0000087700","17.0000000000TWT","0.00014909BTC","0.0000121600BNB"
"2021-06-21 06:05:08","MATICUSDT","SELL","1.3650000000","10.8000000000MATIC","14.74200000USDT","0.0000336200BNB"
"2021-06-21 03:03:47","MATICUSDT","BUY","1.3600000000","10.8000000000MATIC","14.68800000USDT","0.0000331200BNB"
"2021-06-21 02:52:36","MATICUSDT","SELL","1.3530000000","10.9000000000MATIC","14.74770000USDT","0.0000333600BNB"
"2021-06-21 02:40:23","MATICUSDT","BUY","1.3500000000","10.9000000000MATIC","14.71500000USDT","0.0000332600BNB"
"2021-06-20 17:00:00","WABIBTC","SELL","0.0000105000","30.0000000000WABI","0.00031500BTC","0.0000253800BNB"
"2021-06-20 13:14:36","MATICUSDT","SELL","1.3307200000","11.0000000000MATIC","14.63792000USDT","0.0000344600BNB"
"2021-06-20 11:32:12","MATICUSDT","BUY","1.3050000000","10.0000000000MATIC","13.05000000USDT","0.0000306900BNB"
"2021-06-14 04:28:17","QSPBTC","BUY","0.0000011000","97.0000000000QSP","0.00010670BTC","0.0000087000BNB"
"2021-06-13 18:19:44","QSPBTC","BUY","0.0000011400","93.0000000000QSP","0.00010602BTC","0.0000086600BNB"
"2021-06-11 12:08:13","WRXUSDT","SELL","1.6000000000","14.4000000000WRX","23.04000000USDT","0.0000482100BNB"
"2021-06-10 16:09:17","GOBTC","SELL","0.0000010000","213.0000000000GO","0.00021300BTC","0.0000163600BNB"
"2021-05-30 07:34:10","PPTBTC","BUY","0.0000669000","3.0000000000PPT","0.00020070BTC","0.0000164400BNB"
"2021-05-29 22:59:19","OAXBTC","SELL","0.0000080000","30.0000000000OAX","0.00024000BTC","0.0000204200BNB"
"2021-05-28 21:50:50","GOBTC","BUY","9.000E-7","213.0000000000GO","0.00019170BTC","0.0000162500BNB"
"2021-05-27 23:04:36","REEFBTC","SELL","9.000E-7","213.0000000000REEF","0.00019170BTC","0.0000148800BNB"
"2021-05-20 22:35:04","MDTBTC","BUY","0.0000010500","143.0000000000MDT","0.00015015BTC","0.0000116400BNB"
"2021-05-20 11:13:11","WABIBTC","BUY","0.0000065300","18.0000000000WABI","0.00011754BTC","0.0000096600BNB"
"2021-05-20 11:10:31","REEFBTC","BUY","6.600E-7","292.0000000000REEF","0.00019272BTC","0.0000157200BNB"
"2021-05-19 09:59:23","IOTXBTC","BUY","8.600E-7","168.0000000000IOTX","0.00014448BTC","0.0000100400BNB"
"2021-05-19 05:37:38","DODOBTC","BUY","0.0000550000","2.0000000000DODO","0.00011000BTC","0.0000076800BNB"
"2021-05-19 05:35:21","TWTBTC","BUY","0.0000165500","7.0000000000TWT","0.00011585BTC","0.0000080500BNB"
"2021-05-19 04:21:33","BADGERBTC","BUY","0.0005636000","0.2100000000BADGER","0.00011836BTC","0.0000080600BNB"
"2021-05-19 02:44:11","WABIBTC","BUY","0.0000085200","12.0000000000WABI","0.00010224BTC","0.0000066100BNB"
"2021-05-18 16:04:32","OAXBTC","BUY","0.0000064900","30.0000000000OAX","0.00019470BTC","0.0000267300BNB"
"2021-05-18 15:03:50","HNTBTC","SELL","0.0004000000","0.4100000000HNT","0.00016400BTC","0.0000102800BNB"
"2021-05-17 08:45:49","BZRXBTC","SELL","0.0000160000","7.0000000000BZRX","0.00011200BTC","0.0000069300BNB"
"2021-05-17 07:27:56","ETHBTC","SELL","0.0779000000","0.0020000000ETH","0.00015580BTC","0.0000101400BNB"
"2021-05-17 05:06:16","BZRXBTC","BUY","0.0000155800","7.0000000000BZRX","0.00010906BTC","0.0000069400BNB"
"2021-05-17 04:32:05","DODOUSDT","BUY","2.5400000000","4.0080000000DODO","10.18032000USDT","0.0040080000DODO"
"2021-05-17 04:24:50","DOTUSDT","BUY","37.9270000000","0.2680000000DOT","10.16443600USDT","0.0002680000DOT"
"2021-05-17 03:49:24","CAKEUSDT","BUY","25.7100000000","0.3920000000CAKE","10.07832000USDT","0.0000148400BNB"
"2021-05-17 03:33:10","ALICEUSDT","SELL","10.0000000000","1.9100000000ALICE","19.10000000USDT","0.0191000000USDT"
"2021-05-17 00:50:52","LTCBTC","BUY","0.0063290000","0.0200000000LTC","0.00012658BTC","0.0000078900BNB"
"2021-05-17 00:49:08","PHBBTC","BUY","3.300E-7","333.0000000000PHB","0.00010989BTC","0.0000068400BNB"
"2021-05-16 14:50:02","BTCUSDT","SELL","48399.8800000000","0.0002320000BTC","11.22877216USDT","0.0000143600BNB"
"2021-05-16 14:48:49","LINABTC","SELL","0.0000016300","77.0000000000LINA","0.00012551BTC","0.0000080500BNB"
"2021-05-16 08:59:53","ETHBTC","BUY","0.0776620000","0.0020000000ETH","0.00015532BTC","0.0000096400BNB"
"2021-05-15 09:19:25","ACMBTC","SELL","0.0003850000","0.5100000000ACM","0.00019635BTC","0.0000124900BNB"
"2021-05-15 02:27:54","COTIBTC","SELL","0.0000080000","23.0000000000COTI","0.00018400BTC","0.0000112100BNB"
"2021-05-14 02:58:55","REEFBTC","BUY","8.000E-7","125.0000000000REEF","0.00010000BTC","0.0000064500BNB"
"2021-05-13 09:48:06","PIVXBTC","BUY","0.0000323600","7.0000000000PIVX","0.00022652BTC","0.0000144300BNB"
"2021-05-13 09:25:04","CHRBTC","SELL","0.0000070000","12.0000000000CHR","0.00008400BTC","0.0000050400BNB"
"2021-05-13 09:25:04","CHRBTC","SELL","0.0000070000","3.0000000000CHR","0.00002100BTC","0.0000012600BNB"
"2021-05-13 03:05:57","REEFBTC","BUY","8.200E-7","134.0000000000REEF","0.00010988BTC","0.0000068600BNB"
"2021-05-13 01:30:31","BCHBTC","BUY","0.0264130000","0.0040000000BCH","0.00010565BTC","0.0000064400BNB"
"2021-05-13 00:40:03","LINABTC","BUY","0.0000015400","77.0000000000LINA","0.00011858BTC","0.0000073200BNB"
"2021-05-12 23:25:18","POWRBTC","SELL","0.0000099000","16.0000000000POWR","0.00015840BTC","0.0000100500BNB"
"2021-05-12 22:33:45","PHBBTC","SELL","3.500E-7","334.0000000000PHB","0.00011690BTC","0.0000075000BNB"
"2021-05-12 10:36:08","CHRBTC","BUY","0.0000058800","19.0000000000CHR","0.00011172BTC","0.0000071700BNB"
"2021-05-12 09:32:02","FORBTC","SELL","0.0000016000","69.0000000000FOR","0.00011040BTC","0.0000070200BNB"
"2021-05-12 07:34:34","POWRBTC","BUY","0.0000074800","16.0000000000POWR","0.00011968BTC","0.0000076100BNB"
"2021-05-12 07:07:52","LRCBTC","SELL","0.0000150000","9.0000000000LRC","0.00013500BTC","0.0000089200BNB"
"2021-05-12 00:29:59","DUSKBTC","SELL","0.0000043000","27.0000000000DUSK","0.00011610BTC","0.0000076300BNB"
"2021-05-11 13:28:17","PERLBTC","SELL","0.0000026000","1.0000000000PERL","0.00000260BTC","0.0000006300BNB"
"2021-05-11 13:28:17","PERLBTC","SELL","0.0000026000","48.0000000000PERL","0.00012480BTC","0.0000076000BNB"
"2021-05-11 08:14:30","REEFBTC","SELL","9.200E-7","114.0000000000REEF","0.00010488BTC","0.0000063800BNB"
"2021-05-11 04:14:16","ALICEBTC","BUY","0.0002091000","0.5000000000ALICE","0.00010455BTC","0.0000068200BNB"
"2021-05-11 04:10:47","SXPBTC","BUY","0.0000800300","2.0000000000SXP","0.00016006BTC","0.0000104400BNB"
"2021-05-11 03:58:55","DUSKBTC","BUY","0.0000043000","27.0000000000DUSK","0.00011610BTC","0.0000075700BNB"
"2021-05-10 19:51:32","SKYBTC","SELL","0.0000619900","2.0000000000SKY","0.00012398BTC","0.0000077400BNB"
"2021-05-10 11:04:07","NULSBTC","SELL","0.0000212000","6.0000000000NULS","0.00012720BTC","0.0000085000BNB"
"2021-05-10 10:49:23","ARPABTC","SELL","0.0000017600","68.0000000000ARPA","0.00011968BTC","0.0000078400BNB"
"2021-05-10 10:39:44","PHBBTC","BUY","3.800E-7","446.0000000000PHB","0.00016948BTC","0.0000110500BNB"
"2021-05-10 07:55:33","ALICEUSDT","BUY","14.5900000000","1.4100000000ALICE","20.57190000USDT","0.0000227100BNB"
"2021-05-09 09:39:57","MATICBTC","SELL","0.0000158000","7.0000000000MATIC","0.00011060BTC","0.0000071100BNB"
"2021-05-09 03:48:46","NEARBTC","SELL","0.0000874000","1.1800000000NEAR","0.00010313BTC","0.0000067900BNB"
"2021-05-09 01:47:58","NULSBTC","BUY","0.0000224000","6.0000000000NULS","0.00013440BTC","0.0000093000BNB"
"2021-05-08 00:55:16","DUSKBTC","BUY","0.0000048800","22.0000000000DUSK","0.00010736BTC","0.0000074200BNB"
"2021-05-07 22:45:31","FORBTC","BUY","0.0000017700","69.0000000000FOR","0.00012213BTC","0.0000085200BNB"
"2021-05-07 22:42:13","DUSKBTC","SELL","0.0000048000","44.0000000000DUSK","0.00021120BTC","0.0000145700BNB"
"2021-05-07 21:20:27","TRXBTC","SELL","0.0000025000","49.0000000000TRX","0.00012250BTC","0.0000082800BNB"
"2021-05-07 18:08:40","BTSUSDT","SELL","0.1482000000","139.4000000000BTS","20.65908000USDT","0.0000244200BNB"
"2021-05-07 16:39:16","ASTBTC","SELL","0.0000079500","13.0000000000AST","0.00010335BTC","0.0000068100BNB"
"2021-05-07 14:02:00","IOSTBTC","SELL","0.0000013000","107.0000000000IOST","0.00013910BTC","0.0000094800BNB"
"2021-05-07 10:58:55","SKYBTC","BUY","0.0000681900","2.0000000000SKY","0.00013638BTC","0.0000092500BNB"
"2021-05-06 14:07:41","AGIBTC","SELL","0.0000069900","17.0000000000AGI","0.00011883BTC","0.0000080000BNB"
"2021-05-06 11:24:09","XEMBTC","SELL","0.0000065000","21.0000000000XEM","0.00013650BTC","0.0000093500BNB"
"2021-05-06 09:36:34","AGIBTC","BUY","0.0000073900","17.0000000000AGI","0.00012563BTC","0.0000085500BNB"
