"Date(UTC)","Pair","Side","Price","Executed","Amount","Fee"
"2022-12-31 14:20:43","TRXUSDT","SELL","0.0549400000","946.4000000000TRX","51.99521600USDT","0.0001578700BNB"
"2022-12-31 14:10:18","TRXUSDT","BUY","0.0549400000","946.4000000000TRX","51.99521600USDT","0.0001580700BNB"
"2022-12-31 13:35:05","ZILUSDT","BUY","0.0160300000","3243.9000000000ZIL","51.99971700USDT","0.0001574100BNB"
"2022-12-30 17:24:54","EOSUSDT","SELL","0.8570000000","48.4000000000EOS","41.47880000USDT","0.0001269700BNB"
"2022-12-30 15:53:52","EOSUSDT","BUY","0.8580000000","48.9000000000EOS","41.95620000USDT","0.0001283600BNB"
"2022-12-30 07:32:03","EOSUSDT","SELL","0.8480000000","48.5000000000EOS","41.12800000USDT","0.0001268800BNB"
"2022-12-30 06:59:21","EOSUSDT","BUY","0.8580000000","48.9000000000EOS","41.95620000USDT","0.0001287200BNB"
"2022-12-29 17:36:58","EOSUSDT","SELL","0.8690000000","47.4000000000EOS","41.19060000USDT","0.0001256700BNB"
"2022-12-29 10:04:21","EOSUSDT","SELL","0.8690000000","11.6000000000EOS","10.08040000USDT","0.0000307400BNB"
"2022-12-29 10:03:19","EOSUSDT","BUY","0.8700000000","48.3000000000EOS","42.02100000USDT","0.0001275000BNB"
"2022-12-29 09:20:04","EOSUSDT","BUY","0.8670000000","11.6000000000EOS","10.05720000USDT","0.0000307000BNB"
"2022-12-28 06:58:21","SOLBTC","SELL","0.0005970000","0.3400000000SOL","0.00020298BTC","0.0000102500BNB"
"2022-12-26 13:31:41","XLMUSDT","SELL","0.0744000000","205.0000000000XLM","15.25200000USDT","0.0000470400BNB"
"2022-12-25 13:17:47","SOLBTC","BUY","0.0006775000","0.3600000000SOL","0.00024390BTC","0.0000125700BNB"
"2022-12-24 04:36:30","MATICBTC","BUY","0.0000475500","8.0000000000MATIC","0.00038040BTC","0.0000195300BNB"
"2022-12-24 04:20:27","MATICBTC","BUY","0.0000475500","2.2000000000MATIC","0.00010461BTC","0.0000053700BNB"
"2022-12-24 04:18:07","BCHBTC","SELL","0.0060900000","0.0340000000BCH","0.00020706BTC","0.0000107900BNB"
"2022-12-24 04:17:44","BCHBTC","BUY","0.0061000000","0.0180000000BCH","0.00010980BTC","0.0000056200BNB"
"2022-12-22 12:01:25","OSMOBTC","BUY","0.0000428700","2.3500000000OSMO","0.00010074BTC","0.0000051600BNB"
"2022-12-19 11:58:35","TRXBTC","BUY","0.0000032200","32.0000000000TRX","0.00010304BTC","0.0320000000TRX"
"2022-12-19 11:41:23","BCHBTC","SELL","0.0060600000","0.1160000000BCH","0.00070296BTC","0.0000007000BTC"
"2022-12-19 05:28:23","BCHBTC","BUY","0.0060400000","0.0180000000BCH","0.00010872BTC","0.0000180000BCH"
"2022-12-19 04:29:03","BCHBTC","BUY","0.0060400000","0.1000000000BCH","0.00060400BTC","0.0001000000BCH"
"2022-12-18 15:37:57","BCHBTC","BUY","0.0061200000","0.0170000000BCH","0.00010404BTC","0.0000170000BCH"
"2022-12-17 00:55:51","ALPINEBTC","SELL","0.0001361700","10.0700000000ALPINE","0.00137123BTC","0.0000013700BTC"
"2022-12-16 15:17:34","ALPINEBTC","BUY","0.0001380400","2.0400000000ALPINE","0.00028160BTC","0.0020400000ALPINE"
"2022-12-16 15:17:22","ALPINEUSDT","BUY","2.3453000000","8.0400000000ALPINE","18.85621200USDT","0.0080400000ALPINE"
"2022-12-16 15:17:02","ALPINEBTC","SELL","0.0001380400","1.0000000000ALPINE","0.00013804BTC","0.0000001400BTC"
"2022-12-16 15:16:44","TRXBTC","SELL","0.0000032300","44.0000000000TRX","0.00014212BTC","0.0000001400BTC"
"2022-12-15 08:38:09","TRXBTC","BUY","0.0000031600","50.0000000000TRX","0.00015800BTC","0.0500000000TRX"
"2022-12-15 08:37:36","MATICBTC","SELL","0.0000509100","3.1000000000MATIC","0.00015782BTC","0.0000001600BTC"
"2022-12-15 04:46:57","MATICBTC","BUY","0.0000506500","3.3000000000MATIC","0.00016715BTC","0.0033000000MATIC"
"2022-12-14 19:43:19","ALPINEUSDT","SELL","2.4299000000","9.0000000000ALPINE","21.86910000USDT","0.0218691000USDT"
"2022-11-09 09:13:54","BICOBTC","BUY","0.0000171600","8.1700000000BICO","0.00014020BTC","0.0081700000BICO"
"2022-11-09 09:13:10","DGBBTC","BUY","4.200E-7","333.0000000000DGB","0.00013986BTC","0.3330000000DGB"
"2022-11-08 03:02:13","ALPINEUSDT","SELL","3.2346000000","3.3400000000ALPINE","10.80356400USDT","0.0108035600USDT"
"2022-11-08 03:00:57","ALPINEUSDT","BUY","3.2535000000","3.3500000000ALPINE","10.89922500USDT","0.0033500000ALPINE"
"2022-11-03 11:26:43","ZILBUSD","BUY","0.0301900000","6545.5000000000ZIL","197.60864500BUSD","0.0004477000BNB"
"2022-11-02 09:41:22","XLMUSDT","BUY","0.1088000000","183.0000000000XLM","19.91040000USDT","0.0000468300BNB"
"2022-11-02 07:39:16","BATUSDT","BUY","0.3294000000","45.0000000000BAT","14.82300000USDT","0.0000345200BNB"
"2022-11-02 07:38:28","XRPUSDT","SELL","0.4587000000","33.0000000000XRP","15.13710000USDT","0.0000351700BNB"
"2022-11-02 07:32:27","XLMBUSD","BUY","0.1082000000","461.0000000000XLM","49.88020000BUSD","0.0001176200BNB"
"2022-10-31 15:27:37","UTKUSDT","SELL","0.1355000000","87.0000000000UTK","11.78850000USDT","0.0000271600BNB"
"2022-10-31 08:19:04","GMXBUSD","SELL","41.1300000000","2.9390000000GMX","120.88107000BUSD","0.0002926300BNB"
"2022-10-31 08:19:02","GMXBUSD","BUY","41.1400000000","2.9390000000GMX","120.91046000BUSD","0.0002930400BNB"
"2022-10-31 08:18:51","GMXBUSD","SELL","41.1300000000","0.3500000000GMX","14.39550000BUSD","0.0000348400BNB"
"2022-10-31 08:18:51","GMXBUSD","SELL","41.1300000000","5.5290000000GMX","227.40777000BUSD","0.0005505300BNB"
"2022-10-31 08:18:48","GMXBUSD","BUY","41.1400000000","2.0190000000GMX","83.06166000BUSD","0.0002013000BNB"
"2022-10-31 08:18:48","GMXBUSD","BUY","41.1400000000","3.7740000000GMX","155.26236000BUSD","0.0003762900BNB"
"2022-10-31 08:18:48","GMXBUSD","BUY","41.1400000000","0.0860000000GMX","3.53804000BUSD","0.0000085700BNB"
"2022-10-30 12:15:11","MCBUSD","SELL","0.7300000000","15.2800000000MC","11.15440000BUSD","0.0000000000BNB"
"2022-10-30 12:15:08","MCBUSD","BUY","0.7320000000","13.7900000000MC","10.09428000BUSD","0.0137900000MC"
"2022-10-30 12:08:20","DOGEBTC","SELL","0.0000063400","44.0000000000DOGE","0.00027896BTC","0.0000002800BTC"
"2022-10-29 08:56:22","UTKBUSD","BUY","0.1363000000","88.0000000000UTK","11.99440000BUSD","0.0880000000UTK"
"2022-10-27 14:12:51","DOGEBTC","BUY","0.0000037300","45.0000000000DOGE","0.00016785BTC","0.0450000000DOGE"
"2022-10-22 02:24:57","MCBTC","SELL","0.0000320300","3.1300000000MC","0.00010025BTC","0.0000001000BTC"
"2022-10-21 18:40:20","MATICBTC","SELL","0.0000424500","10.7000000000MATIC","0.00045422BTC","0.0000004500BTC"
"2022-10-21 18:40:20","MATICBTC","SELL","0.0000424500","0.3000000000MATIC","0.00001274BTC","0.0000000100BTC"
"2022-10-17 15:43:46","MCBTC","BUY","0.0000337700","4.6400000000MC","0.00015669BTC","0.0046400000MC"
"2022-10-16 14:47:57","MATICBTC","BUY","0.0000416800","3.7000000000MATIC","0.00015422BTC","0.0037000000MATIC"
"2022-10-16 14:37:37","MATICBTC","BUY","0.0000416800","7.5000000000MATIC","0.00031260BTC","0.0075000000MATIC"
"2022-10-15 11:06:14","BTCBUSD","SELL","19160.9500000000","0.0013300000BTC","25.48406350BUSD","0.0000000000BNB"
"2022-10-15 11:06:11","BTCBUSD","BUY","19161.6600000000","0.0013300000BTC","25.48500780BUSD","0.0000000000BNB"
"2022-10-11 15:55:52","XLMUSDT","SELL","0.1190000000","142.0000000000XLM","16.89800000USDT","0.0168980000USDT"
"2022-09-22 03:56:51","STGUSDT","SELL","0.5410000000","21.2000000000STG","11.46920000USDT","0.0000324300BNB"
"2022-09-22 03:56:49","STGUSDT","BUY","0.5413000000","18.8000000000STG","10.17644000USDT","0.0000287500BNB"
"2022-09-19 03:51:09","ETHBUSD","SELL","1301.8300000000","0.0279000000ETH","36.32105700BUSD","0.0000000000BNB"
"2022-09-19 03:51:03","ETHBUSD","BUY","1302.5800000000","0.0279000000ETH","36.34198200BUSD","0.0000000000BNB"
"2022-09-08 04:05:11","STGBUSD","SELL","0.8048000000","207.1000000000STG","166.67408000BUSD","0.0004475600BNB"
"2022-09-08 04:05:02","STGBUSD","BUY","0.8048000000","207.1000000000STG","166.67408000BUSD","0.0004467600BNB"
"2022-09-08 04:04:58","STGBUSD","SELL","0.8040000000","113.2000000000STG","91.01280000BUSD","0.0002443800BNB"
"2022-09-08 04:04:58","STGBUSD","SELL","0.8044000000","62.0000000000STG","49.87280000BUSD","0.0001339200BNB"
"2022-09-08 04:04:58","STGBUSD","SELL","0.8041000000","32.1000000000STG","25.81161000BUSD","0.0000693000BNB"
"2022-09-08 04:04:49","STGBUSD","BUY","0.8050000000","62.0000000000STG","49.91000000BUSD","0.0001337400BNB"
"2022-09-08 04:04:49","STGBUSD","BUY","0.8051000000","114.3000000000STG","92.02293000BUSD","0.0002465700BNB"
"2022-09-08 04:04:49","STGBUSD","BUY","0.8050000000","31.0000000000STG","24.95500000BUSD","0.0000668700BNB"
"2022-08-25 07:44:04","BTCUSDT","SELL","21731.6400000000","0.0015200000BTC","33.03209280USDT","0.0000000000BNB"
"2022-08-25 07:44:01","BTCUSDT","BUY","21735.9100000000","0.0015200000BTC","33.03858320USDT","0.0000000000BNB"
"2022-08-25 07:43:59","BTCUSDT","SELL","21735.8500000000","0.0009900000BTC","21.51849150USDT","0.0000000000BNB"
