"Date(UTC)","Pair","Side","Price","Executed","Amount","Fee"
"2021-05-19 12:18:53","BNBBTC","BUY","0.0101150000","0.0200000000BNB","0.00020230BTC","0.0000150000BNB"
"2021-05-19 12:14:21","SUSHIBTC","SELL","0.0004560000","0.2400000000SUSHI","0.00010944BTC","0.0000080700BNB"
"2021-05-19 12:12:01","SUSHIBTC","BUY","0.0004544000","0.2400000000SUSHI","0.00010906BTC","0.0000080400BNB"
"2021-05-19 12:10:13","BLZBTC","SELL","0.0000077000","25.0000000000BLZ","0.00019250BTC","0.0000139200BNB"
"2021-05-19 05:43:28","BEAMBTC","BUY","0.0000287000","3.8300000000BEAM","0.00010992BTC","0.0000076500BNB"
"2021-05-19 05:31:23","ETHBTC","BUY","0.0760000000","0.0040000000ETH","0.00030400BTC","0.0000209400BNB"
"2021-05-19 05:00:04","OAXBTC","SELL","0.0000061500","18.0000000000OAX","0.00011070BTC","0.0000077400BNB"
"2021-05-19 04:43:49","BTCUSDT","BUY","39000.0000000000","0.0003370000BTC","13.14300000USDT","0.0000242100BNB"
"2021-05-19 04:30:27","ADAUSDT","SELL","1.7143000000","7.6800000000ADA","13.16582400USDT","0.0000231800BNB"
"2021-05-19 03:02:58","ADAUSDT","BUY","1.8100000000","7.6800000000ADA","13.90080000USDT","0.0000226800BNB"
"2021-05-19 02:47:55","TRUBTC","BUY","0.0000073000","33.6000000000TRU","0.00024528BTC","0.0000160500BNB"
"2021-05-19 02:45:47","CAKEUSDT","BUY","24.5000000000","0.4100000000CAKE","10.04500000USDT","0.0000158800BNB"
"2021-05-19 02:43:55","BTCUSDT","BUY","40932.0000000000","0.0002460000BTC","10.06927200USDT","0.0000162000BNB"
"2021-05-19 02:39:13","TRUUSDT","SELL","0.3029000000","0.4500000000TRU","0.13630500USDT","0.0000002100BNB"
"2021-05-19 02:39:13","TRUUSDT","SELL","0.3029000000","32.8300000000TRU","9.94420700USDT","0.0000156400BNB"
"2021-05-19 01:46:18","LINKUSDT","SELL","40.1130000000","0.2850000000LINK","11.43220500USDT","0.0000177500BNB"
"2021-05-19 01:21:51","OAXBTC","BUY","0.0000065000","18.0000000000OAX","0.00011700BTC","0.0000158800BNB"
"2021-05-18 17:34:01","CRVUSDT","SELL","3.5460000000","3.1070000000CRV","11.01742200USDT","0.0000158400BNB"
"2021-05-18 15:40:29","OCEANBTC","SELL","0.0000245800","5.0000000000OCEAN","0.00012290BTC","0.0000076800BNB"
"2021-05-18 13:52:11","CRVUSDT","BUY","3.2500000000","3.1070000000CRV","10.09775000USDT","0.0000148700BNB"
"2021-05-18 13:17:17","XRPUSDT","SELL","1.5778000000","7.3200000000XRP","11.54949600USDT","0.0000170300BNB"
"2021-05-18 09:31:07","BLZUSDT","BUY","0.4123000000","25.5000000000BLZ","10.51365000USDT","0.0000151200BNB"
"2021-05-18 08:47:10","BEAMUSDT","BUY","1.3600000000","7.4500000000BEAM","10.13200000USDT","0.0000146300BNB"
"2021-05-18 06:55:00","CRVUSDT","SELL","3.4000000000","3.1030000000CRV","10.55020000USDT","0.0000150900BNB"
"2021-05-18 06:53:39","CRVUSDT","BUY","3.3910000000","3.1030000000CRV","10.52227300USDT","0.0000150800BNB"
"2021-05-18 03:01:44","LINKUSDT","BUY","38.9000000000","0.2850000000LINK","11.08650000USDT","0.0000159300BNB"
"2021-05-17 20:33:59","BZRXUSDT","SELL","0.6900000000","14.8300000000BZRX","10.23270000USDT","0.0000146300BNB"
"2021-05-17 16:18:08","XRPUSDT","BUY","1.4961000000","7.3300000000XRP","10.96641300USDT","0.0073300000XRP"
"2021-05-17 16:01:45","SXPUSDT","SELL","3.5800000000","2.9970000000SXP","10.72926000USDT","0.0107292600USDT"
"2021-05-17 15:35:40","COMPUSDT","SELL","668.0000000000","0.0159100000COMP","10.62788000USDT","0.0106278800USDT"
"2021-05-17 11:25:04","CAKEUSDT","SELL","28.0690000000","0.3960000000CAKE","11.11532400USDT","0.0111153200USDT"
"2021-05-17 08:37:09","SXPBTC","BUY","0.0000865000","3.0000000000SXP","0.00025950BTC","0.0030000000SXP"
"2021-05-17 08:32:28","OCEANBTC","BUY","0.0000239500","5.0000000000OCEAN","0.00011975BTC","0.0050000000OCEAN"
"2021-05-17 08:28:06","BTCUSDT","BUY","44992.7400000000","0.0004030000BTC","18.13207422USDT","0.0000004000BTC"
"2021-05-17 08:24:33","RCNBTC","BUY","0.0000025500","56.0000000000RCN","0.00014280BTC","0.0560000000RCN"
"2021-05-17 08:23:59","BTCUSDT","SELL","44871.2500000000","0.0002250000BTC","10.09603125USDT","0.0100960300USDT"
"2021-05-17 08:21:48","OCEANBTC","SELL","0.0000238800","7.0000000000OCEAN","0.00016716BTC","0.0000001700BTC"
"2021-05-17 08:16:14","RCNBTC","SELL","0.0000025500","36.0000000000RCN","0.00009180BTC","0.0000000900BTC"
"2021-05-17 08:16:14","RCNBTC","SELL","0.0000025500","43.0000000000RCN","0.00010965BTC","0.0000001100BTC"
"2021-05-17 04:59:25","BZRXUSDT","BUY","0.6800000000","14.8500000000BZRX","10.09800000USDT","0.0148500000BZRX"
"2021-05-17 04:42:12","TRUBTC","BUY","0.0000072800","17.1000000000TRU","0.00012449BTC","0.0171000000TRU"
"2021-05-17 04:40:37","CAKEUSDT","BUY","25.4100000000","0.3970000000CAKE","10.08777000USDT","0.0003970000CAKE"
"2021-05-17 04:40:25","RCNBTC","BUY","0.0000025600","42.0000000000RCN","0.00010752BTC","0.0420000000RCN"
"2021-05-17 04:33:34","COMPUSDT","BUY","634.0000000000","0.0159300000COMP","10.09962000USDT","0.0000159300COMP"
"2021-05-17 03:48:38","BTCUSDT","BUY","43500.0000000000","0.0002320000BTC","10.09200000USDT","0.0000146500BNB"
"2021-05-17 03:37:31","BTCUSDT","SELL","43800.7900000000","0.0003700000BTC","16.20629230USDT","0.0162062900USDT"
"2021-05-17 03:34:57","FLMBTC","SELL","0.0000162600","11.0000000000FLM","0.00017886BTC","0.0000114900BNB"
"2021-05-17 03:34:38","KAVABTC","SELL","0.0001064400","1.8000000000KAVA","0.00019159BTC","0.0000121200BNB"
"2021-05-17 01:19:03","BNBUSDT","SELL","541.0100000000","0.0212000000BNB","11.46941200USDT","0.0000158800BNB"
"2021-05-16 18:32:56","ONTUSDT","SELL","1.9600000000","5.4600000000ONT","10.70160000USDT","0.0000142500BNB"
"2021-05-16 16:34:24","RUNEUSDT","SELL","19.3500000000","0.5210000000RUNE","10.08135000USDT","0.0000132300BNB"
"2021-05-16 14:53:42","TRUBTC","BUY","0.0000078900","16.2000000000TRU","0.00012782BTC","0.0000080300BNB"
"2021-05-16 14:53:16","BTSBTC","SELL","0.0000024000","54.0000000000BTS","0.00012960BTC","0.0000080400BNB"
"2021-05-16 12:27:03","KAVAUSDT","BUY","5.5500000000","1.8700000000KAVA","10.37850000USDT","0.0000130800BNB"
"2021-05-16 12:25:26","RUNEUSDT","SELL","19.9910000000","0.5200000000RUNE","10.39532000USDT","0.0000130700BNB"
"2021-05-16 08:01:30","BTSBTC","BUY","0.0000022800","54.0000000000BTS","0.00012312BTC","0.0000076700BNB"
"2021-05-16 08:00:40","STMXBTC","SELL","8.000E-7","154.0000000000STMX","0.00012320BTC","0.0000074800BNB"
"2021-05-15 13:10:15","STMXBTC","BUY","8.300E-7","154.0000000000STMX","0.00012782BTC","0.0000079100BNB"
"2021-05-15 11:21:11","RUNEUSDT","BUY","18.2300000000","1.0410000000RUNE","18.97743000USDT","0.0000243700BNB"
"2021-05-15 11:20:19","AXSUSDT","SELL","6.8959000000","1.3000000000AXS","8.96467000USDT","0.0000114900BNB"
"2021-05-15 11:20:19","AXSUSDT","SELL","6.8966000000","1.4500000000AXS","10.00007000USDT","0.0000128100BNB"
"2021-05-15 10:10:44","BLZBTC","SELL","0.0000091300","14.0000000000BLZ","0.00012782BTC","0.0000080700BNB"
"2021-05-15 04:35:55","BLZBTC","BUY","0.0000079300","14.0000000000BLZ","0.00011102BTC","0.0000068900BNB"
"2021-05-15 01:28:26","RCNBTC","BUY","0.0000027900","38.0000000000RCN","0.00010602BTC","0.0000066100BNB"
"2021-05-15 01:27:26","BTCUSDT","BUY","50424.1400000000","0.0002170000BTC","10.94203838USDT","0.0000137300BNB"
"2021-05-14 20:28:41","XLMUSDT","SELL","0.6528000000","16.8000000000XLM","10.96704000USDT","0.0000137300BNB"
"2021-05-14 16:30:14","FLMUSDT","BUY","0.9318000000","11.1000000000FLM","10.34298000USDT","0.0000127700BNB"
"2021-05-14 15:25:20","1INCHUSDT","SELL","5.8777000000","1.76000000001INCH","10.34475200USDT","0.0000127500BNB"
"2021-05-14 00:33:35","ONTBTC","BUY","0.0000426900","2.7000000000ONT","0.00011526BTC","0.0000074600BNB"
"2021-05-14 00:31:45","BNBBTC","SELL","0.0115660000","0.0100000000BNB","0.00011566BTC","0.0000077800BNB"
"2021-05-13 16:45:27","XLMUSDT","BUY","0.6000000000","16.8000000000XLM","10.08000000USDT","0.0000127500BNB"
"2021-05-13 16:26:52","1INCHUSDT","BUY","5.6784000000","1.76000000001INCH","9.99398400USDT","0.0000124300BNB"
"2021-05-13 16:02:24","BTCUSDT","SELL","50000.0000000000","0.0004020000BTC","20.10000000USDT","0.0000251700BNB"
"2021-05-13 15:56:27","POWRBTC","SELL","0.0000086700","44.0000000000POWR","0.00038148BTC","0.0000238100BNB"
"2021-05-13 07:21:40","AXSUSDT","BUY","7.5267000000","1.5900000000AXS","11.96745300USDT","0.0000143100BNB"
"2021-05-13 07:20:21","BNBUSDT","SELL","627.5000000000","0.0191000000BNB","11.98525000USDT","0.0000143200BNB"
"2021-05-13 07:18:31","BNBBTC","BUY","0.0122660000","0.0100000000BNB","0.00012266BTC","0.0000075000BNB"
"2021-05-13 07:12:25","STMXBTC","SELL","8.000E-7","180.0000000000STMX","0.00014400BTC","0.0000085500BNB"
"2021-05-12 16:00:58","POWRBTC","BUY","0.0000071400","44.0000000000POWR","0.00031416BTC","0.0000200100BNB"
"2021-05-12 15:57:19","POWRBTC","SELL","0.0000071100","43.0000000000POWR","0.00030573BTC","0.0000198200BNB"
"2021-05-12 14:47:44","POWRBTC","BUY","0.0000072700","15.0000000000POWR","0.00010905BTC","0.0000069600BNB"
"2021-05-12 14:43:32","BNBBTC","SELL","0.0117650000","0.0100000000BNB","0.00011765BTC","0.0000076400BNB"
"2021-05-12 12:40:12","POWRBTC","BUY","0.0000073300","14.0000000000POWR","0.00010262BTC","0.0000065200BNB"
"2021-05-12 12:39:08","COTIBTC","SELL","0.0000069100","15.0000000000COTI","0.00010365BTC","0.0000063400BNB"
"2021-05-12 07:34:27","POWRBTC","BUY","0.0000074800","14.0000000000POWR","0.00010472BTC","0.0000066600BNB"
"2021-05-12 07:34:10","SKLBTC","SELL","0.0000099100","11.0000000000SKL","0.00010901BTC","0.0000070100BNB"
"2021-05-12 02:42:21","OCEANBTC","BUY","0.0000250800","4.0000000000OCEAN","0.00010032BTC","0.0000063300BNB"
"2021-05-12 02:17:37","LRCBTC","SELL","0.0000117500","10.0000000000LRC","0.00011750BTC","0.0000076200BNB"
"2021-05-12 00:50:22","LRCBTC","BUY","0.0000116500","10.0000000000LRC","0.00011650BTC","0.0000074100BNB"
"2021-05-11 15:51:00","BNBBTC","SELL","0.0118990000","0.0100000000BNB","0.00011899BTC","0.0000075600BNB"
"2021-05-09 11:55:11","OCEANBTC","BUY","0.0000252400","4.0000000000OCEAN","0.00010096BTC","0.0040000000OCEAN"
"2021-05-09 11:53:23","KSMBTC","SELL","0.0077200000","0.0160000000KSM","0.00012352BTC","0.0000001200BTC"
"2021-05-09 11:36:06","ONTBTC","BUY","0.0000444900","2.7700000000ONT","0.00012324BTC","0.0027700000ONT"
"2021-05-09 10:15:02","STEEMBTC","SELL","0.0000195500","6.0000000000STEEM","0.00011730BTC","0.0000001200BTC"
"2021-05-09 04:23:45","KSMBTC","BUY","0.0073330000","0.0160000000KSM","0.00011733BTC","0.0000160000KSM"
"2021-05-09 03:57:02","DOGEBTC","SELL","0.0000094900","13.0000000000DOGE","0.00012337BTC","0.0000001200BTC"
"2021-05-09 00:55:13","XVGBTC","BUY","0.0000011700","96.0000000000XVG","0.00011232BTC","0.0960000000XVG"
"2021-05-08 18:12:44","CELOBTC","SELL","0.0000917900","1.1000000000CELO","0.00010097BTC","0.0000001000BTC"
"2021-05-08 06:01:44","DOGEUSDT","BUY","0.7224200000","13.9000000000DOGE","10.04163800USDT","0.0139000000DOGE"
"2021-05-08 06:01:24","KSMUSDT","SELL","440.6200000000","0.0232000000KSM","10.22238400USDT","0.0102223800USDT"
"2021-05-07 22:50:38","OMBTC","BUY","0.0000062300","17.0000000000OM","0.00010591BTC","0.0170000000OM"
"2021-05-07 22:31:39","FISBTC","SELL","0.0000484100","2.4000000000FIS","0.00011618BTC","0.0000001200BTC"
"2021-05-07 21:45:26","KSMUSDT","BUY","432.4300000000","0.0233000000KSM","10.07561900USDT","0.0000233000KSM"
"2021-05-07 21:34:08","FORBTC","BUY","0.0000018000","58.0000000000FOR","0.00010440BTC","0.0580000000FOR"
"2021-05-07 17:21:32","OMBTC","SELL","0.0000062300","17.0000000000OM","0.00010591BTC","0.0000074700BNB"
"2021-05-07 16:51:27","ICXUSDT","SELL","2.8500000000","4.1100000000ICX","11.71350000USDT","0.0117135000USDT"
"2021-05-07 16:22:25","AXSUSDT","BUY","8.6150000000","1.1700000000AXS","10.07955000USDT","0.0011700000AXS"
"2021-05-07 16:21:31","BNBUSDT","SELL","635.5500000000","0.0169000000BNB","10.74079500USDT","0.0107408000USDT"
"2021-05-07 16:15:49","STEEMBTC","BUY","0.0000206900","6.0000000000STEEM","0.00012414BTC","0.0000084900BNB"
"2021-05-07 16:07:47","STEEMBTC","SELL","0.0000208400","6.0000000000STEEM","0.00012504BTC","0.0000088200BNB"
"2021-05-07 13:12:33","BZRXBTC","BUY","0.0000171000","6.0000000000BZRX","0.00010260BTC","0.0000069900BNB"
"2021-05-07 07:38:54","OMBTC","BUY","0.0000065000","17.0000000000OM","0.00011050BTC","0.0000074900BNB"
"2021-05-07 01:55:03","CELOBTC","BUY","0.0000952000","1.1000000000CELO","0.00010472BTC","0.0000070500BNB"
"2021-05-07 01:15:20","BNBBTC","SELL","0.0111470000","0.0300000000BNB","0.00033441BTC","0.0000222100BNB"
"2021-05-06 23:12:42","BTTUSDT","SELL","0.0079862000","1268.0000000000BTT","10.12650160USDT","0.0000119100BNB"
"2021-05-06 08:03:12","ICXUSDT","BUY","2.4525000000","4.1100000000ICX","10.07977500USDT","0.0041100000ICX"
"2021-05-06 08:01:57","ICXUSDT","SELL","2.4469000000","4.4000000000ICX","10.76636000USDT","0.0107663600USDT"
"2021-05-06 07:58:18","SKLUSDT","BUY","0.6761400000","15.0000000000SKL","10.14210000USDT","0.0150000000SKL"
"2021-05-06 05:59:22","AGIBTC","BUY","0.0000078500","14.0000000000AGI","0.00010990BTC","0.0140000000AGI"
"2021-05-05 20:18:38","IOTAUSDT","SELL","1.9800000000","5.1200000000IOTA","10.13760000USDT","0.0101376000USDT"
"2021-05-05 19:01:57","XVGBTC","SELL","0.0000010400","106.0000000000XVG","0.00011024BTC","0.0000001100BTC"
"2021-05-05 18:18:09","FISBTC","BUY","0.0000559000","2.5000000000FIS","0.00013975BTC","0.0025000000FIS"
"2021-05-05 17:34:11","AKROBTC","SELL","9.100E-7","149.0000000000AKRO","0.00013559BTC","0.0000001400BTC"
"2021-05-05 13:19:40","STMXUSDT","BUY","0.0553310000","181.0000000000STMX","10.01491100USDT","0.1810000000STMX"
"2021-05-05 13:19:06","ONEUSDT","SELL","0.1346000000","74.9000000000ONE","10.08154000USDT","0.0100815400USDT"
"2021-05-05 13:11:29","SXPUSDT","BUY","5.0440000000","1.9820000000SXP","9.99720800USDT","0.0019820000SXP"
"2021-05-05 13:07:32","SXPUSDT","SELL","5.0680000000","1.9760000000SXP","10.01436800USDT","0.0100143700USDT"
"2021-05-05 10:29:44","SXPUSDT","BUY","5.0790000000","1.9780000000SXP","10.04626200USDT","0.0019780000SXP"
"2021-05-05 09:20:54","STEEMBTC","BUY","0.0000150800","7.0000000000STEEM","0.00010556BTC","0.0070000000STEEM"
"2021-05-05 09:03:25","XVGBTC","BUY","9.800E-7","107.0000000000XVG","0.00010486BTC","0.1070000000XVG"
"2021-05-05 08:55:57","COTIBTC","BUY","0.0000065600","16.0000000000COTI","0.00010496BTC","0.0160000000COTI"
"2021-05-05 08:47:13","BTCUSDT","BUY","55365.5800000000","0.0003200000BTC","17.71698560USDT","0.0000003200BTC"
"2021-05-05 08:44:50","ICXUSDT","BUY","2.2888000000","4.4100000000ICX","10.09360800USDT","0.0044100000ICX"
"2021-05-05 08:43:47","IOTAUSDT","BUY","1.9710000000","5.1200000000IOTA","10.09152000USDT","0.0000116900BNB"
"2021-05-05 08:16:54","BNBUSDT","SELL","640.0000000000","0.0750000000BNB","48.00000000USDT","0.0480000000USDT"
"2021-05-05 07:54:07","FXSBTC","SELL","0.0001305000","1.3400000000FXS","0.00017487BTC","0.0000109500BNB"
"2021-05-05 07:50:59","DOGEBTC","SELL","0.0000120000","10.0000000000DOGE","0.00012000BTC","0.0000077200BNB"
"2021-05-05 02:13:39","SYSBTC","BUY","0.0000110000","10.0000000000SYS","0.00011000BTC","0.0000073100BNB"
"2021-05-04 18:27:43","BZRXBTC","SELL","0.0000170500","2.0000000000BZRX","0.00003410BTC","0.0000019400BNB"
"2021-05-04 18:27:41","BZRXBTC","SELL","0.0000170500","6.0000000000BZRX","0.00010230BTC","0.0000064800BNB"
"2021-05-04 15:15:25","BZRXBTC","BUY","0.0000158300","8.0000000000BZRX","0.00012664BTC","0.0000083600BNB"
"2021-05-04 15:14:53","SYSBTC","SELL","0.0000103600","11.0000000000SYS","0.00011396BTC","0.0000072700BNB"
"2021-05-04 14:56:13","DOGEBTC","BUY","0.0000097900","10.0000000000DOGE","0.00009790BTC","0.0000064500BNB"
"2021-05-04 11:35:17","LSKBTC","SELL","0.0001135000","1.0000000000LSK","0.00011350BTC","0.0000070700BNB"
"2021-05-03 18:32:03","FXSBTC","BUY","0.0001282000","1.3400000000FXS","0.00017179BTC","0.0000110200BNB"
"2021-05-03 18:31:27","MANABTC","SELL","0.0000245500","7.0000000000MANA","0.00017185BTC","0.0000108700BNB"
"2021-05-03 07:42:52","PERLBTC","BUY","0.0000027800","43.0000000000PERL","0.00011954BTC","0.0000083100BNB"
"2021-05-03 04:04:58","LSKBTC","BUY","0.0000992000","1.0000000000LSK","0.00009920BTC","0.0000068800BNB"
"2021-05-03 04:04:31","BNBBTC","SELL","0.0107770000","0.0200000000BNB","0.00021554BTC","0.0000153000BNB"
"2021-05-03 03:39:30","CTKUSDT","SELL","2.8075000000","3.7800000000CTK","10.61235000USDT","0.0000127500BNB"
"2021-05-02 16:16:49","SYSBTC","BUY","0.0000097000","11.0000000000SYS","0.00010670BTC","0.0000072600BNB"
"2021-05-02 16:14:00","BNBBTC","SELL","0.0110080000","0.0100000000BNB","0.00011008BTC","0.0000074900BNB"
"2021-05-02 16:12:30","IQBUSD","SELL","0.0235560000","425.0000000000IQ","10.01130000BUSD","0.0000000000BNB"
"2021-05-02 05:04:10","ROSEBTC","BUY","0.0000028500","37.0000000000ROSE","0.00010545BTC","0.0370000000ROSE"
"2021-05-02 05:03:53","VIBBTC","SELL","0.0000024900","42.0000000000VIB","0.00010458BTC","0.0000001000BTC"
"2021-05-01 08:54:58","VIBBTC","BUY","0.0000025900","49.0000000000VIB","0.00012691BTC","0.0490000000VIB"
"2021-05-01 08:54:32","DOTBTC","SELL","0.0006334500","0.2000000000DOT","0.00012669BTC","0.0000001300BTC"
"2021-04-30 14:17:28","ASTBTC","BUY","0.0000081000","17.0000000000AST","0.00013770BTC","0.0170000000AST"
"2021-04-30 14:12:20","PHABTC","SELL","0.0000169000","1.0000000000PHA","0.00001690BTC","0.0000000200BTC"
"2021-04-30 14:12:19","PHABTC","SELL","0.0000169000","7.0000000000PHA","0.00011830BTC","0.0000001200BTC"
"2021-04-30 14:01:40","PHABTC","BUY","0.0000165100","9.0000000000PHA","0.00014859BTC","0.0090000000PHA"
"2021-04-30 13:45:39","RLCBTC","SELL","0.0000550000","2.0000000000RLC","0.00011000BTC","0.0000001100BTC"
"2021-04-30 11:25:50","MANAUSDT","BUY","1.4200000000","7.0600000000MANA","10.02520000USDT","0.0000123100BNB"
"2021-04-30 11:22:13","TRXUSDT","SELL","0.1239900000","80.8000000000TRX","10.01839200USDT","0.0000123200BNB"
"2021-04-30 10:03:37","TRXUSDT","BUY","0.1253300000","80.8000000000TRX","10.12666400USDT","0.0000122900BNB"
"2021-04-30 08:11:14","RLCBTC","BUY","0.0000571600","2.0000000000RLC","0.00011432BTC","0.0000075900BNB"
"2021-04-30 07:54:04","BTCUSDT","SELL","54268.8300000000","0.0001860000BTC","10.09400238USDT","0.0000122600BNB"
"2021-04-30 05:24:14","SKLBTC","SELL","0.0000132000","12.0000000000SKL","0.00015840BTC","0.0000106800BNB"
"2021-04-30 05:11:27","BTCUSDT","BUY","54058.7700000000","0.0001850000BTC","10.00087245USDT","0.0000127400BNB"
"2021-04-30 05:03:58","BNBUSDT","SELL","605.1000000000","0.0166000000BNB","10.04466000USDT","0.0000124400BNB"
"2021-04-30 04:38:44","TVKBTC","BUY","0.0000097000","13.0000000000TVK","0.00012610BTC","0.0000084300BNB"
"2021-04-29 18:17:53","ASTBTC","SELL","0.0000069000","19.0000000000AST","0.00013110BTC","0.0000089500BNB"
"2021-04-29 16:41:06","SKLBTC","BUY","0.0000117800","12.0000000000SKL","0.00014136BTC","0.0000097200BNB"
"2021-04-29 16:40:34","BTSBTC","SELL","0.0000020500","68.0000000000BTS","0.00013940BTC","0.0000096400BNB"
"2021-04-29 15:56:05","ASTBTC","BUY","0.0000073800","19.0000000000AST","0.00014022BTC","0.0000095300BNB"
"2021-04-29 14:34:53","ONEUSDT","BUY","0.1344000000","74.9000000000ONE","10.06656000USDT","0.0000126900BNB"
"2021-04-29 13:54:41","NEOUSDT","SELL","90.0000000000","0.1190000000NEO","10.71000000USDT","0.0000133900BNB"
"2021-04-29 13:38:59","LOOMBTC","SELL","0.0000028000","51.0000000000LOOM","0.00014280BTC","0.0000093900BNB"
"2021-04-29 12:38:01","IQBUSD","BUY","0.0228520000","441.0000000000IQ","10.07773200BUSD","0.0000124800BNB"
"2021-04-29 12:37:39","BTCBUSD","SELL","54482.4700000000","0.0002840000BTC","15.47302148BUSD","0.0000191400BNB"
"2021-04-29 12:37:17","BTSBTC","SELL","0.0000020900","68.0000000000BTS","0.00014212BTC","0.0000094300BNB"
"2021-04-29 12:29:26","LINABTC","SELL","0.0000018700","76.0000000000LINA","0.00014212BTC","0.0000094500BNB"
"2021-04-29 05:54:31","LOOMBTC","BUY","0.0000027100","51.0000000000LOOM","0.00013821BTC","0.0000099100BNB"
"2021-04-29 05:53:47","IOTXBTC","SELL","9.200E-7","150.0000000000IOTX","0.00013800BTC","0.0000100400BNB"
"2021-04-28 06:52:59","AKROBTC","BUY","0.0000010100","149.0000000000AKRO","0.00015049BTC","0.0000110200BNB"
"2021-04-28 06:52:42","DOGEBTC","SELL","0.0000053800","28.0000000000DOGE","0.00015064BTC","0.0000111300BNB"
"2021-04-28 06:33:26","DOGEBTC","BUY","0.0000055500","28.0000000000DOGE","0.00015540BTC","0.0000114900BNB"
"2021-04-28 06:33:10","WRXBTC","SELL","0.0000515300","3.0000000000WRX","0.00015459BTC","0.0000111900BNB"
"2021-04-27 16:58:02","BTSBTC","BUY","0.0000021700","58.0000000000BTS","0.00012586BTC","0.0000092300BNB"
"2021-04-27 16:57:40","XRPBTC","SELL","0.0000253900","5.0000000000XRP","0.00012695BTC","0.0000095300BNB"
"2021-04-27 08:29:39","CTKUSDT","BUY","2.7713000000","3.7800000000CTK","10.47551400USDT","0.0000144200BNB"
"2021-04-27 08:29:18","SXPUSDT","SELL","3.7780000000","2.7700000000SXP","10.46506000USDT","0.0000144300BNB"
"2021-04-26 06:17:11","IOTXBTC","BUY","7.300E-7","160.0000000000IOTX","0.00011680BTC","0.0000085100BNB"
"2021-04-26 06:16:52","TVKBTC","SELL","0.0000078000","15.0000000000TVK","0.00011700BTC","0.0000087600BNB"
"2021-04-25 16:10:58","NEOUSDT","BUY","84.8740000000","0.1190000000NEO","10.10000600USDT","0.0000148900BNB"
"2021-04-25 16:10:23","TRXUSDT","SELL","0.1075900000","94.2000000000TRX","10.13497800USDT","0.0000149400BNB"
"2021-04-24 14:00:07","TRXUSDT","BUY","0.1068000000","94.2000000000TRX","10.06056000USDT","0.0000151300BNB"
"2021-04-24 10:11:40","DGBUSDT","SELL","0.1197000000","84.0000000000DGB","10.05480000USDT","0.0000150300BNB"
"2021-04-24 08:39:56","DGBUSDT","BUY","0.1268100000","84.0000000000DGB","10.65204000USDT","0.0000153600BNB"
"2021-04-24 08:38:17","TRXUSDT","SELL","0.1130600000","94.2000000000TRX","10.65025200USDT","0.0000153600BNB"
"2021-04-24 07:57:17","TRXUSDT","BUY","0.1107100000","94.2000000000TRX","10.42888200USDT","0.0000151800BNB"
"2021-04-24 07:21:41","TRXUSDT","SELL","0.1096700000","95.1000000000TRX","10.42961700USDT","0.0000153100BNB"
"2021-04-24 07:07:35","TRXUSDT","BUY","0.1100000000","95.1000000000TRX","10.46100000USDT","0.0000152600BNB"
"2021-04-23 14:16:52","TRXUSDT","SELL","0.1011400000","103.0000000000TRX","10.41742000USDT","0.0000155700BNB"
"2021-04-23 13:43:10","TRXUSDT","BUY","0.0980000000","103.0000000000TRX","10.09400000USDT","0.0000155600BNB"
"2021-04-23 13:36:18","TRXUSDT","SELL","0.0990000000","102.4000000000TRX","10.13760000USDT","0.0000153500BNB"
"2021-04-23 13:33:49","TRXUSDT","BUY","0.0985600000","102.4000000000TRX","10.09254400USDT","0.0000153800BNB"
"2021-04-23 12:26:35","TRXUSDT","SELL","0.1010000000","100.0000000000TRX","10.10000000USDT","0.0000149400BNB"
"2021-04-23 11:02:26","TRXUSDT","BUY","0.1000000000","100.0000000000TRX","10.00000000USDT","0.0000148800BNB"
"2021-04-23 10:21:20","BNBUSDT","SELL","500.0000000000","0.0200000000BNB","10.00000000USDT","0.0000150000BNB"
"2021-04-22 16:13:56","LINABTC","BUY","0.0000018800","76.0000000000LINA","0.00014288BTC","0.0000101200BNB"
"2021-04-22 14:19:15","TVKBTC","BUY","0.0000070800","20.0000000000TVK","0.00014160BTC","0.0000101300BNB"
"2021-04-22 13:01:01","EASYBTC","SELL","0.0002500000","0.6700000000EASY","0.00016750BTC","0.0000123400BNB"
"2021-04-22 12:44:41","DOTBTC","BUY","0.0006452200","0.2000000000DOT","0.00012904BTC","0.0000092900BNB"
"2021-04-22 12:40:58","BTCUSDT","BUY","55238.3000000000","0.0002460000BTC","13.58862180USDT","0.0000179900BNB"
"2021-04-22 12:38:00","EOSUSDT","SELL","6.7290000000","1.5300000000EOS","10.29537000USDT","0.0000133600BNB"
"2021-04-22 11:44:39","EASYBTC","BUY","0.0002769000","0.6700000000EASY","0.00018552BTC","0.0000134800BNB"
"2021-04-22 11:43:05","BTCUSDT","BUY","54832.1900000000","0.0000030000BTC","0.16449657USDT","0.0000007200BNB"
"2021-04-22 11:43:05","BTCUSDT","BUY","54832.2100000000","0.0001820000BTC","9.97946222USDT","0.0000130800BNB"
"2021-04-22 07:26:09","BTCUSDT","SELL","54229.0900000000","0.0002480000BTC","13.44881432USDT","0.0000181400BNB"
"2021-04-22 07:25:03","OAXBTC","SELL","0.0000080200","31.0000000000OAX","0.00024862BTC","0.0000182800BNB"
"2021-04-21 13:03:09","OAXBTC","BUY","0.0000077100","32.0000000000OAX","0.00024672BTC","0.0320000000OAX"
